age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
509005.6,2.3965,2.0352,0.7,0.0,0.7,0.7,0.0,10.8181,0.0
546419.6,2.3349,1.9201,0.7,0.0,0.7,0.7,0.0,10.2791,0.0
587001.0,2.275,1.8114,0.7,0.0,0.7,0.7,0.0,9.7682,0.0
631076.5,2.2167,1.708,0.7,0.0,0.7,0.7,0.0,9.2835,0.0
678975.8,2.1601,1.6096,0.7,0.0,0.7,0.7,0.0,8.8234,0.0
731091.8,2.1049,1.5167,0.7,0.0,0.7,0.7,0.0,8.3864,0.0
787769.8,2.0513,1.4282,0.7,0.0,0.7,0.7,0.0,7.9715,0.0
849390.7,1.9991,1.3444,0.7,0.0,0.7,0.7,0.0,7.5779,0.0
916331.1,1.9484,1.2652,0.7,0.0,0.7,0.7,0.0,7.2049,0.0
989213.4,1.8991,1.1904,0.7,0.0,0.7,0.7,0.0,6.8505,0.0
1068449.4,1.8512,1.1195,0.7,0.0,0.7,0.7,0.0,6.5146,0.0
1154757.3,1.8046,1.0525,0.7,0.0,0.7,0.7,0.0,6.1954,0.0
1248893.0,1.7591,0.9891,0.7,0.0,0.7,0.7,0.0,5.892,0.0
1350935.4,1.7151,0.9294,0.7,0.0,0.7,0.7,0.0,5.6053,0.0
1462557.0,1.6722,0.873,0.7,0.0,0.7,0.7,0.0,5.332,0.0
1584427.3,1.6303,0.8197,0.7,0.0,0.7,0.7,0.0,5.072,0.0
1717268.7,1.5895,0.7696,0.7,0.0,0.7,0.7,0.0,4.8251,0.0
1861891.3,1.5499,0.7227,0.7,0.0,0.7,0.7,0.0,4.5909,0.0
2019784.1,1.5113,0.6785,0.7,0.0515,0.7,0.6998,0.0001,4.3681,0.0
2191563.0,1.4739,0.6372,0.7,0.0969,0.7,0.6988,0.0006,4.157,0.0
2379231.0,1.4373,0.5986,0.7,0.1498,0.7,0.6952,0.0028,3.9555,0.0002
2583400.3,1.4018,0.5626,0.7,0.2049,0.7,0.6871,0.0076,3.7636,0.0012
2806338.4,1.3672,0.529,0.7,0.2342,0.7,0.6796,0.0172,3.5785,0.0045
3048294.9,1.3337,0.4979,0.7,0.2685,0.7,0.6676,0.0289,3.4005,0.0103
3313307.0,1.301,0.4688,0.7,0.3003,0.7,0.6523,0.0438,3.2262,0.0197
3602376.6,1.2692,0.4418,0.7,0.3218,0.7,0.638,0.0579,3.0588,0.0301
3917335.4,1.2383,0.4168,0.7,0.3359,0.7,0.6251,0.0705,2.8994,0.0401
4260458.3,1.2084,0.3936,0.7,0.3543,0.7,0.6075,0.088,2.7415,0.0556
4633079.0,1.1794,0.3721,0.7,0.3694,0.7,0.5894,0.1083,2.5864,0.0754
5039836.0,1.1513,0.3523,0.7,0.3847,0.7,0.5688,0.1289,2.4358,0.0968
5483637.9,1.124,0.3338,0.7,0.3973,0.7,0.548,0.1474,2.2931,0.1158
5965299.0,1.0977,0.3171,0.7,0.4053,0.7,0.5294,0.1659,2.1564,0.1349
6491182.8,1.0722,0.3018,0.7,0.4139,0.7,0.5087,0.1867,2.0214,0.1572
7063001.1,1.0475,0.2877,0.7,0.4227,0.7,0.4859,0.2095,1.8883,0.1825
7684550.9,1.0237,0.2747,0.7,0.426,0.7,0.468,0.2275,1.7681,0.1997
8352143.9,1.001,0.2629,0.7,0.4355,0.7,0.4416,0.2541,1.6401,0.2304
9085895.9,0.979,0.252,0.7,0.4413,0.7,0.4181,0.2777,1.5205,0.2556
9885706.7,0.9578,0.2422,0.7,0.4441,0.7,0.3973,0.2986,1.4105,0.2751
10753263.2,0.9376,0.2333,0.7,0.4488,0.7,0.3732,0.3248,1.296,0.3031
11699718.0,0.9183,0.2255,0.7,0.4521,0.7,0.3501,0.3461,1.1947,0.3211
12729871.8,0.8999,0.2187,0.7,0.4569,0.7,0.3244,0.3738,1.0861,0.3496
13849278.6,0.8826,0.2131,0.7,0.4604,0.7,0.3,0.3949,0.9944,0.3644
15069066.4,0.8663,0.2087,0.7,0.4627,0.7,0.2771,0.4197,0.8997,0.3849
16394906.8,0.8511,0.2056,0.7,0.4661,0.7,0.2525,0.4446,0.809,0.4038
17835573.3,0.8371,0.204,0.7,0.4715,0.7,0.2255,0.469,0.7229,0.4205
19403728.5,0.8242,0.2043,0.7,0.4734,0.7,0.2034,0.4941,0.639,0.4368
21091945.1,0.8125,0.2069,0.7,0.4743,0.7,0.1831,0.5122,0.5724,0.4379
22887543.4,0.802,0.2121,0.7,0.481,0.7,0.1574,0.5385,0.4926,0.4543
24760312.0,0.7921,0.2205,0.7,0.4846,0.7,0.1366,0.558,0.4295,0.4564
26672148.2,0.7823,0.2316,0.7,0.4866,0.7,0.119,0.5786,0.3664,0.4613
28582160.8,0.7724,0.244,0.7,0.4899,0.7,0.102,0.5959,0.3128,0.4603
30475128.4,0.7623,0.2568,0.7,0.4877,0.7,0.0909,0.6053,0.2781,0.4441
32351922.6,0.752,0.2694,0.7,0.487,0.7,0.0798,0.6185,0.2372,0.4379
34222178.8,0.7416,0.2813,0.7,0.4861,0.7,0.0699,0.6281,0.2059,0.4255
36104351.7,0.731,0.2922,0.7,0.4857,0.7,0.0607,0.6376,0.1765,0.4147
38006866.9,0.7201,0.3016,0.7,0.4837,0.7,0.0534,0.6459,0.1509,0.4035
39957709.0,0.7087,0.3087,0.7,0.4822,0.7,0.0465,0.6521,0.1308,0.3902
41993501.2,0.6964,0.3121,0.7,0.478,0.7,0.0417,0.6571,0.1143,0.3769
44198622.9,0.6824,0.3094,0.7,0.4757,0.7,0.0365,0.6627,0.0974,0.3684
46712943.9,0.6657,0.2966,0.7,0.4699,0.7,0.0334,0.6656,0.0866,0.3593
49723763.2,0.6464,0.2717,0.7,0.4599,0.7,0.0327,0.6666,0.0802,0.3526
51952683.9,0.6347,0.2524,0.7,0.4545,0.7,0.0327,0.6666,0.0779,0.3508
53757055.1,0.6278,0.2391,0.7,0.4519,0.7,0.0327,0.6666,0.0767,0.351
60791083.4,0.619,0.2158,0.7,0.445,0.7,0.0355,0.6635,0.0813,0.3505
77823977.6,0.624,0.2182,0.7,0.4456,0.7,0.0373,0.6615,0.0863,0.3526
120207268.8,0.6267,0.2196,0.7,0.4478,0.7,0.0373,0.6615,0.0871,0.3556
225670460.2,0.6301,0.221,0.7,0.4485,0.7,0.0385,0.6607,0.0897,0.358
488096628.4,0.634,0.2237,0.7,0.4514,0.7,0.0385,0.6607,0.0909,0.3613
975846612.7,0.6377,0.2278,0.7,0.4517,0.7,0.0393,0.6595,0.094,0.3605
1475846612.7,0.6406,0.2317,0.7,0.4548,0.7,0.0385,0.6607,0.0924,0.3629
1975846612.7,0.6432,0.2356,0.7,0.4558,0.7,0.0384,0.6607,0.093,0.3629
2475846612.7,0.6458,0.2395,0.7,0.4568,0.7,0.0384,0.6607,0.0935,0.3627
2975846612.7,0.6483,0.2434,0.7,0.4578,0.7,0.0384,0.6607,0.094,0.3624
3475846612.7,0.6509,0.2475,0.7,0.4587,0.7,0.0384,0.6607,0.0945,0.362
3975846612.7,0.6534,0.2516,0.7,0.4596,0.7,0.0384,0.6607,0.0951,0.3617
4475846612.7,0.6561,0.2558,0.7,0.4605,0.7,0.0384,0.6607,0.0956,0.3613
4975846612.7,0.6587,0.2602,0.7,0.464,0.7,0.0373,0.6615,0.0945,0.3626
5475846612.7,0.6615,0.2647,0.7,0.4649,0.7,0.0373,0.6615,0.095,0.3622
5975846612.7,0.6643,0.2693,0.6999,0.466,0.7,0.0373,0.6615,0.0956,0.3618
6475846612.7,0.6672,0.2741,0.6999,0.467,0.7,0.0373,0.6615,0.0961,0.3614
6975846612.7,0.6701,0.2791,0.6999,0.4681,0.7,0.0373,0.6615,0.0967,0.361
7475846612.7,0.6732,0.2843,0.6999,0.4711,0.7,0.0365,0.6627,0.0951,0.3628
7975846612.7,0.6764,0.2897,0.6999,0.4723,0.7,0.0364,0.6627,0.0957,0.3624
8475846612.7,0.6796,0.2953,0.6999,0.4735,0.7,0.0364,0.6627,0.0964,0.362
8975846612.7,0.683,0.3011,0.6999,0.4773,0.7,0.0354,0.6635,0.0954,0.3633
9475846612.7,0.6865,0.3072,0.6999,0.4787,0.7,0.0354,0.6635,0.0961,0.3629
9975846612.7,0.6902,0.3135,0.6999,0.4801,0.7,0.0354,0.6635,0.0968,0.3626
10475846612.7,0.6939,0.3201,0.6999,0.4815,0.7,0.0354,0.6635,0.0976,0.3622
10975846612.7,0.6979,0.327,0.6999,0.4831,0.7,0.0353,0.6635,0.0984,0.3619
11475846612.7,0.702,0.3342,0.6999,0.4846,0.7,0.0353,0.6635,0.0992,0.3616
