age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
518605.3,2.91,2.7767,0.9,0.0,0.9,0.9,0.0,20.4898,0.0
556204.6,2.8342,2.6278,0.9,0.0,0.9,0.9,0.0,19.4557,0.0
596583.0,2.7612,2.4872,0.9,0.0,0.9,0.9,0.0,18.4827,0.0
640659.9,2.6895,2.3527,0.9,0.0,0.9,0.9,0.0,17.5524,0.0
688350.0,2.62,2.2248,0.9,0.0,0.9,0.9,0.0,16.6713,0.0
739953.5,2.5525,2.1032,0.9,0.0,0.9,0.9,0.0,15.8367,0.0
795767.9,2.4869,1.9878,0.9,0.0,0.9,0.9,0.0,15.0468,0.0
856573.3,2.4229,1.8781,0.9,0.0,0.9,0.9,0.0,14.2939,0.0
922478.0,2.3607,1.7732,0.9,0.0,0.9,0.9,0.0,13.5803,0.0
993994.1,2.3002,1.6737,0.9,0.0,0.9,0.9,0.0,12.9033,0.0
1071729.4,2.2413,1.5791,0.9,0.0,0.9,0.9,0.0,12.2603,0.0
1155859.2,2.1841,1.4896,0.9,0.0,0.9,0.9,0.0,11.6522,0.0
1246746.6,2.1289,1.4051,0.9,0.0,0.9,0.9,0.0,11.0779,0.0
1346373.1,2.0746,1.3244,0.9,0.0,0.9,0.9,0.0,10.5278,0.0
1454025.9,2.0221,1.2479,0.9,0.0,0.9,0.9,0.0,10.0088,0.0
1571406.5,1.9708,1.1754,0.9,0.0,0.9,0.9,0.0,9.5146,0.0
1699409.9,1.9209,1.1065,0.9,0.0,0.9,0.9,0.0,9.0443,0.0
1838685.1,1.8722,1.0413,0.9,0.0,0.9,0.9,0.0,8.598,0.0
1989221.5,1.8252,0.9799,0.9,0.0,0.9,0.9,0.0,8.177,0.0
2153897.8,1.7793,0.9203,0.9,0.0,0.9,0.9,0.0,7.7756,0.0
2333633.3,1.7345,0.8665,0.9,0.1421,0.9,0.897,0.0016,7.3934,0.0001
2529209.7,1.691,0.8147,0.9,0.2173,0.9,0.8886,0.0075,7.0296,0.0014
2740635.2,1.649,0.7662,0.9,0.2602,0.9,0.8793,0.0148,6.6852,0.0043
2972313.8,1.608,0.7205,0.9,0.3037,0.9,0.8651,0.0283,6.3511,0.0121
3225992.9,1.5681,0.6775,0.9,0.3333,0.9,0.8511,0.0441,6.0276,0.0243
3502412.0,1.5293,0.6373,0.9,0.3677,0.9,0.8309,0.0639,5.713,0.0433
3803210.7,1.4918,0.6001,0.9,0.3956,0.9,0.8093,0.0852,5.4089,0.0671
4131695.8,1.4555,0.5654,0.9,0.4104,0.9,0.7925,0.1019,5.1227,0.0864
4490122.9,1.4203,0.5333,0.9,0.4337,0.9,0.7666,0.1276,4.8343,0.1206
4884845.3,1.386,0.5033,0.9,0.4495,0.9,0.7431,0.151,4.5581,0.1529
5316488.1,1.3528,0.4757,0.9,0.4655,0.9,0.7164,0.1777,4.2861,0.192
5788364.1,1.3207,0.4503,0.9,0.4787,0.9,0.6896,0.2045,4.0239,0.2321
6304546.8,1.2897,0.4269,0.9,0.4919,0.9,0.6599,0.2342,3.7651,0.2786
6864070.4,1.26,0.4059,0.9,0.4978,0.9,0.6364,0.2578,3.5308,0.3118
7478983.9,1.2313,0.3867,0.9,0.5113,0.9,0.6016,0.2926,3.2796,0.3693
8149681.6,1.2038,0.3694,0.9,0.52,0.9,0.5705,0.3239,3.0458,0.4182
8886432.3,1.1773,0.354,0.9,0.5247,0.9,0.5429,0.3517,2.8288,0.4569
9690137.5,1.152,0.3404,0.9,0.5297,0.9,0.5134,0.3814,2.6166,0.4984
10571055.7,1.1278,0.3287,0.9,0.5348,0.9,0.4823,0.4126,2.4089,0.5416
11531465.7,1.1049,0.3191,0.9,0.5417,0.9,0.4476,0.4476,2.2005,0.5919
12567386.0,1.0835,0.3115,0.9,0.547,0.9,0.4146,0.4808,2.006,0.6358
13710806.8,1.0632,0.3061,0.9,0.5519,0.9,0.3813,0.5122,1.823,0.6714
14954114.2,1.0442,0.3033,0.9,0.5551,0.9,0.35,0.546,1.6417,0.7103
16305337.2,1.0267,0.3034,0.9,0.5623,0.9,0.3132,0.5812,1.4635,0.7501
17759645.9,1.0107,0.3071,0.9,0.5665,0.9,0.2812,0.6137,1.3007,0.7791
19323546.5,0.9961,0.3148,0.9,0.5703,0.9,0.2503,0.6434,1.1523,0.7969
20969063.3,0.9829,0.3269,0.9,0.5717,0.9,0.2238,0.6705,1.0183,0.8051
22683077.8,0.971,0.3436,0.9,0.5803,0.9,0.1908,0.7042,0.8712,0.8311
24459716.6,0.96,0.365,0.9,0.5794,0.9,0.1698,0.7257,0.7653,0.8198
26264132.9,0.9501,0.3902,0.9,0.5824,0.9,0.1468,0.7492,0.6587,0.8148
28064750.7,0.9412,0.4185,0.9,0.5871,0.9,0.1249,0.7716,0.5604,0.8087
29848376.3,0.9331,0.4495,0.9,0.5871,0.9,0.109,0.788,0.485,0.7871
31618357.7,0.9257,0.4823,0.9,0.5911,0.9,0.0922,0.8051,0.4106,0.7712
33377683.2,0.9184,0.5157,0.9,0.5965,0.9,0.0768,0.8199,0.3466,0.7518
35138852.8,0.9106,0.5477,0.9,0.5976,0.9,0.0656,0.8325,0.2915,0.7306
36948473.0,0.9009,0.5739,0.9,0.6027,0.9,0.0539,0.8449,0.2385,0.7146
38866528.8,0.8864,0.585,0.9,0.6012,0.9,0.0462,0.8524,0.2022,0.6914
40874236.8,0.8649,0.5705,0.9,0.5954,0.9,0.041,0.8581,0.173,0.675
42957965.8,0.8389,0.5334,0.9,0.5847,0.9,0.0386,0.8602,0.1565,0.6598
45374726.9,0.8126,0.4865,0.9,0.573,0.9,0.0378,0.8614,0.1448,0.6499
49171742.1,0.7911,0.443,0.9,0.5583,0.9,0.0398,0.859,0.1456,0.6361
53574602.1,0.7856,0.4298,0.9,0.5536,0.9,0.041,0.8581,0.1469,0.6331
58172929.7,0.7854,0.4281,0.9,0.554,0.9,0.041,0.8581,0.147,0.6342
80570764.6,0.7885,0.4283,0.9,0.5551,0.9,0.0419,0.8571,0.1511,0.6386
136303745.2,0.7927,0.431,0.9,0.5565,0.9,0.0429,0.8552,0.1584,0.64
274985235.4,0.7964,0.4362,0.9,0.5588,0.9,0.0429,0.8552,0.1597,0.6425
620069161.2,0.8015,0.4451,0.9,0.5611,0.9,0.0429,0.8552,0.1613,0.6433
1120069161.2,0.8074,0.456,0.9,0.5658,0.9,0.0419,0.8571,0.1575,0.6492
1620069161.2,0.8131,0.4669,0.9,0.568,0.9,0.0419,0.8571,0.1591,0.649
2120069161.2,0.8188,0.4779,0.9,0.5703,0.9,0.0419,0.8571,0.1607,0.6487
2620069161.2,0.8247,0.4895,0.9,0.5749,0.9,0.041,0.8581,0.1596,0.6511
3120069161.2,0.8308,0.5015,0.8999,0.5773,0.9,0.0409,0.8581,0.1612,0.6508
3620069161.2,0.8371,0.5142,0.8999,0.5797,0.9,0.0409,0.8581,0.163,0.6505
4120069161.2,0.8437,0.5275,0.8999,0.5856,0.9,0.0397,0.859,0.162,0.6531
4620069161.2,0.8507,0.5414,0.8999,0.5883,0.9,0.0397,0.859,0.1639,0.653
5120069161.2,0.858,0.5562,0.8999,0.5946,0.9,0.0385,0.8602,0.1622,0.6568
5620069161.2,0.8657,0.5717,0.8999,0.5978,0.9,0.0385,0.8602,0.1644,0.6569
