age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
518472.8,3.0164,3.9801,1.1,0.0,1.1,1.1,0.0,27.0667,0.0
556002.8,2.9382,3.7776,1.1,0.0,1.1,1.1,0.0,25.703,0.0
596585.0,2.8622,3.5836,1.1,0.0,1.1,1.1,0.0,24.4081,0.0
640406.1,2.7882,3.3986,1.1,0.0,1.1,1.1,0.0,23.1808,0.0
687819.8,2.7163,3.2215,1.1,0.0,1.1,1.1,0.0,22.0156,0.0
739033.7,2.6463,3.0551,1.1,0.0,1.1,1.1,0.0,20.9111,0.0
794308.2,2.5783,2.8952,1.1,0.0,1.1,1.1,0.0,19.8647,0.0
854079.4,2.5122,2.7428,1.1,0.0,1.1,1.1,0.0,18.872,0.0
918886.7,2.4478,2.5976,1.1,0.0,1.1,1.1,0.0,17.9282,0.0
989043.3,2.3851,2.4597,1.1,0.0,1.1,1.1,0.0,17.0324,0.0
1064883.9,2.3241,2.3277,1.1,0.1901,1.1,1.0963,0.0019,16.1832,0.0002
1146777.9,2.265,2.203,1.1,0.261,1.1,1.0899,0.0067,15.3783,0.0019
1235545.7,2.2076,2.0843,1.1,0.3061,1.1,1.0825,0.0101,14.6134,0.0036
1331978.4,2.1516,1.9712,1.1,0.3574,1.1,1.0704,0.0247,13.8759,0.0151
1436527.9,2.0972,1.8649,1.1,0.4212,1.1,1.049,0.0454,13.1619,0.0397
1550128.3,2.0443,1.7635,1.1,0.4563,1.1,1.0312,0.0627,12.4809,0.0651
1673169.1,1.9932,1.668,1.1,0.4978,1.1,1.0057,0.0877,11.8155,0.1092
1807274.2,1.9434,1.5777,1.1,0.5259,1.1,0.9823,0.1143,11.1698,0.1626
1953199.9,1.8952,1.4925,1.1,0.5542,1.1,0.9546,0.1384,10.5549,0.2139
2111990.8,1.8485,1.4127,1.1,0.5775,1.1,0.9262,0.1667,9.9535,0.2791
2284900.3,1.8033,1.3379,1.1,0.6051,1.1,0.8901,0.2027,9.3512,0.3711
2473286.2,1.7595,1.2683,1.1,0.6162,1.1,0.8646,0.2281,8.805,0.4311
2678641.3,1.7173,1.2037,1.1,0.6285,1.1,0.8355,0.2572,8.2698,0.5028
2903021.5,1.6765,1.1437,1.1,0.645,1.1,0.7993,0.2935,7.7302,0.5995
