age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
509041.2,2.7847,2.9342,0.9,0.0,0.9,0.9,0.0,18.813,0.0
546081.9,2.7125,2.7772,0.9,0.0,0.9,0.9,0.0,17.8667,0.0
586140.4,2.6424,2.6285,0.9,0.0,0.9,0.9,0.0,16.9702,0.0
629518.3,2.5742,2.4864,0.9,0.0,0.9,0.9,0.0,16.1198,0.0
676525.7,2.5079,2.3517,0.9,0.0,0.9,0.9,0.0,15.3128,0.0
727249.8,2.4437,2.2235,0.9,0.0,0.9,0.9,0.0,14.5503,0.0
782311.6,2.3811,2.1019,0.9,0.0,0.9,0.9,0.0,13.8256,0.0
842104.5,2.3201,1.9855,0.9,0.0,0.9,0.9,0.0,13.1369,0.0
907012.8,2.2607,1.8752,0.9,0.0,0.9,0.9,0.0,12.4828,0.0
977443.0,2.203,1.7701,0.9,0.0,0.9,0.9,0.0,11.8622,0.0
1053559.2,2.147,1.6709,0.9,0.0,0.9,0.9,0.0,11.2756,0.0
1136318.2,2.0925,1.5764,0.9,0.0,0.9,0.9,0.0,10.7179,0.0
1226311.7,2.0394,1.4866,0.9,0.0,0.9,0.9,0.0,10.1877,0.0
1324097.2,1.9877,1.4012,0.9,0.0,0.9,0.9,0.0,9.6843,0.0
1430337.1,1.9374,1.3201,0.9,0.0,0.9,0.9,0.0,9.2068,0.0
1545604.6,1.8886,1.2432,0.9,0.0,0.9,0.9,0.0,8.7542,0.0
1671175.0,1.841,1.1708,0.9,0.1508,0.9,0.897,0.0016,8.3238,0.0001
1807594.3,1.7947,1.1021,0.9,0.193,0.9,0.8933,0.0042,7.9152,0.0006
1956008.2,1.7498,1.0371,0.9,0.255,0.9,0.8835,0.0131,7.5245,0.0039
2117889.9,1.7061,0.9757,0.9,0.3114,0.9,0.8684,0.0268,7.1475,0.0124
2293610.7,1.6638,0.9182,0.9,0.3345,0.9,0.8583,0.0371,6.7908,0.0205
2486322.4,1.6226,0.8637,0.9,0.3739,0.9,0.8386,0.0563,6.4385,0.0394
2696799.3,1.5825,0.8127,0.9,0.4055,0.9,0.8175,0.0771,6.0969,0.0637
2926004.5,1.5437,0.7651,0.9,0.4313,0.9,0.7953,0.0991,5.7669,0.0928
3177044.5,1.5061,0.7207,0.9,0.4526,0.9,0.7724,0.1218,5.447,0.1255
3451795.3,1.4696,0.6794,0.9,0.4701,0.9,0.749,0.1451,5.1378,0.1609
3752434.9,1.4343,0.6411,0.9,0.4878,0.9,0.7223,0.1717,4.8335,0.2041
4080689.0,1.4002,0.6059,0.9,0.5024,0.9,0.6955,0.1985,4.5402,0.2488
4440587.8,1.3673,0.5736,0.9,0.5142,0.9,0.6688,0.2253,4.2573,0.2937
4831933.2,1.3357,0.5441,0.9,0.5237,0.9,0.6422,0.2548,3.9798,0.3453
5262020.1,1.3051,0.5173,0.9,0.5385,0.9,0.6073,0.2869,3.7052,0.4029
5732879.8,1.2756,0.4932,0.9,0.5436,0.9,0.5817,0.3126,3.4569,0.4432
