age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
531509.1,2.3073,1.1201,0.5,0.0,0.5,0.5,0.0,7.0953,0.0
567726.1,2.2478,1.0566,0.5,0.0,0.5,0.5,0.0,6.743,0.0
607067.8,2.1899,0.9965,0.5,0.0,0.5,0.5,0.0,6.4086,0.0
649787.3,2.1336,0.9397,0.5,0.0,0.5,0.5,0.0,6.0914,0.0
696173.5,2.0789,0.886,0.5,0.0,0.5,0.5,0.0,5.7904,0.0
746523.6,2.0257,0.8353,0.5,0.0,0.5,0.5,0.0,5.5048,0.0
801169.0,1.9741,0.7875,0.5,0.0,0.5,0.5,0.0,5.234,0.0
860575.1,1.9238,0.7424,0.5,0.0,0.5,0.5,0.0,4.9767,0.0
925037.3,1.875,0.6999,0.5,0.0,0.5,0.5,0.0,4.7327,0.0
995068.2,1.8274,0.6598,0.5,0.0,0.5,0.5,0.0,4.5008,0.0
1071099.1,1.7812,0.6221,0.5,0.0,0.5,0.5,0.0,4.2807,0.0
1153603.1,1.7363,0.5867,0.5,0.0,0.5,0.5,0.0,4.0719,0.0
1243116.2,1.6926,0.5534,0.5,0.0,0.5,0.5,0.0,3.8736,0.0
1340151.3,1.6501,0.5222,0.5,0.0,0.5,0.5,0.0,3.6854,0.0
1445258.4,1.6088,0.4929,0.5,0.0,0.5,0.5,0.0,3.5068,0.0
1559326.0,1.5686,0.4653,0.5,0.0,0.5,0.5,0.0,3.337,0.0
1682754.6,1.5296,0.4395,0.5,0.0,0.5,0.5,0.0,3.176,0.0
1816328.5,1.4916,0.4153,0.5,0.0,0.5,0.5,0.0,3.023,0.0
1961404.9,1.4546,0.3925,0.5,0.0,0.5,0.5,0.0,2.8773,0.0
2118502.6,1.4185,0.371,0.5,0.0,0.5,0.5,0.0,2.7387,0.0
2288444.5,1.3834,0.3509,0.5,0.0,0.5,0.5,0.0,2.6071,0.0
2472201.6,1.3492,0.332,0.5,0.0,0.5,0.5,0.0,2.4821,0.0
2670852.8,1.316,0.3142,0.5,0.0,0.5,0.5,0.0,2.3633,0.0
2885463.8,1.2837,0.2975,0.5,0.0,0.5,0.5,0.0,2.2504,0.0
3116837.6,1.2523,0.2818,0.5,0.0,0.5,0.5,0.0,2.1432,0.0
3367095.8,1.2216,0.267,0.5,0.0,0.5,0.5,0.0,2.0412,0.0
3636936.5,1.1918,0.2531,0.5,0.0,0.5,0.5,0.0,1.9442,0.0
3928354.9,1.1628,0.24,0.5,0.0,0.5,0.5,0.0,1.852,0.0
4242306.0,1.1345,0.2276,0.5,0.0,0.5,0.5,0.0,1.7643,0.0
4580732.0,1.107,0.216,0.5,0.0,0.5,0.5,0.0,1.681,0.0
4945827.8,1.0802,0.205,0.5,0.0,0.5,0.5,0.0,1.6016,0.0
5339381.9,1.0541,0.1946,0.5,0.0,0.5,0.5,0.0,1.5261,0.0
5763242.0,1.0287,0.1848,0.5,0.0,0.5,0.5,0.0,1.4543,0.0
6218863.5,1.0039,0.1756,0.5,0.0,0.5,0.5,0.0,1.3861,0.0
6709203.6,0.9799,0.1669,0.5,0.0,0.5,0.5,0.0,1.3211,0.0
7237199.1,0.9564,0.1586,0.5,0.0,0.5,0.5,0.0,1.2593,0.0
7804865.0,0.9335,0.1508,0.5,0.0769,0.5,0.4983,0.0009,1.2005,0.0
8414461.5,0.9113,0.1435,0.5,0.1147,0.5,0.4941,0.003,1.1444,0.0001
9069602.1,0.8896,0.1366,0.5,0.1352,0.5,0.4898,0.0082,1.0906,0.0007
9775303.4,0.8685,0.13,0.5,0.1554,0.5,0.4837,0.0134,1.039,0.0015
10533707.2,0.848,0.1238,0.5,0.1748,0.5,0.4755,0.0219,0.9889,0.0033
11348319.6,0.828,0.1179,0.5,0.1919,0.5,0.4659,0.0313,0.9405,0.0058
12225177.9,0.8086,0.1124,0.5,0.2007,0.5,0.4587,0.0399,0.8941,0.0083
13169843.0,0.7897,0.1072,0.5,0.2152,0.5,0.4466,0.0504,0.8487,0.0118
14186124.3,0.7714,0.1022,0.5,0.223,0.5,0.4371,0.0597,0.8055,0.015
15278449.2,0.7536,0.0976,0.5,0.2296,0.5,0.4275,0.0709,0.7633,0.0191
16455402.3,0.7362,0.0932,0.5,0.2368,0.5,0.4162,0.0806,0.7234,0.0227
17723189.5,0.7194,0.089,0.5,0.2462,0.5,0.4013,0.0954,0.6824,0.0289
19088722.2,0.7031,0.0851,0.5,0.2494,0.5,0.3914,0.1069,0.6446,0.0335
20559730.0,0.6873,0.0814,0.5,0.2577,0.5,0.3749,0.1218,0.6064,0.04
