age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
519798.1,2.3619442,2.0097722,0.6999994,0.0,0.7,0.6999994,0.0,0.7736246922,0.0
558104.7,2.3013797,1.8965372,0.6999994,0.0,0.7,0.6999994,0.0,0.7351983523,0.0
599762.2,2.242389,1.7886643,0.6999994,0.0,0.7,0.6999994,0.0,0.6986793121,0.0
645007.0,2.185007,1.6869774,0.6999994,0.0,0.7,0.6999994,0.0,0.6640171064,0.0
694198.5,2.1291745,1.5898205,0.6999994,0.0,0.7,0.6999994,0.0,0.6311080704,0.0
747663.1,2.0748754,1.4978731,0.6999994,0.0,0.7,0.6999994,0.0,0.5998792634,0.0
805779.2,2.0220715,1.4105261,0.6999993,0.0,0.7,0.6999993,0.0,0.570246049,0.0
868873.2,1.970795,1.3280308,0.6999993,0.0,0.7,0.6999993,0.0,0.542164837,0.0
937431.1,1.920965,1.2500884,0.6999993,0.0,0.7,0.6999993,0.0,0.5155336237,0.0
1012212.6,1.872374,1.1758903,0.6999993,0.0,0.7,0.6999993,0.0,0.4901911008,0.0
1093518.5,1.8251598,1.1058046,0.6999993,0.0,0.7,0.6999993,0.0,0.4661610414,0.0
1182123.2,1.7791879,1.0394907,0.6999993,0.0,0.7,0.6999993,0.0,0.4433268434,0.0
1278640.6,1.7344567,0.9769211,0.6999993,0.0,0.7,0.6999993,0.0,0.4216432494,0.0
1383876.6,1.6909084,0.9177196,0.6999993,0.0,0.7,0.6999993,0.0,0.401040801,0.0
1498542.6,1.6485461,0.8619115,0.6999993,0.0,0.7,0.6999993,0.0,0.3814810604,0.0
1623442.3,1.6073498,0.8093978,0.6999993,0.0,0.7,0.6999993,0.0,0.3629164499,0.0
1759470.4,1.5672966,0.7599711,0.6999992,0.0,0.7,0.6999992,0.0,0.3452995674,0.0
1908016.1,1.5282526,0.7134948,0.6999992,0.0,0.7,0.6999992,0.0,0.3285382173,0.0
2070046.0,1.4903054,0.6683612,0.6999992,0.0,0.7,0.6999992,0.0,0.3126363272,0.0
2245693.3,1.4535086,0.6292903,0.6999992,0.1451256,0.7,0.6958012,0.0023411,0.2975646129,1.33209e-05
2438157.1,1.4175234,0.5911718,0.6999992,0.1994233,0.7,0.6884895,0.0082049,0.2830873679,0.000103343
2648090.5,1.3825108,0.5556318,0.6999992,0.2091205,0.7,0.6857571,0.0115097,0.269334426,0.0001729975
2877211.7,1.3484385,0.5225268,0.6999992,0.2633893,0.7,0.6702446,0.0262725,0.2558235932,0.0006588023
3127091.7,1.3153179,0.4917464,0.6999992,0.2896575,0.7,0.6581557,0.0380216,0.2429186701,0.001168984
3398455.1,1.2832629,0.4632268,0.6999992,0.317316,0.7,0.6421252,0.0537634,0.230333547,0.0020002412
3694910.1,1.2520663,0.4367654,0.6999992,0.3398452,0.7,0.6251487,0.070535,0.218096221,0.0030190549
4018656.4,1.2217319,0.4121934,0.6999991,0.3516921,0.7,0.6119716,0.0836002,0.2065758893,0.0038315432
4371384.6,1.19232,0.38946,0.6999991,0.3707038,0.7,0.5917118,0.103745,0.1949326622,0.0052729012
4755973.5,1.1637952,0.3683875,0.6999991,0.3864189,0.7,0.5710777,0.1243146,0.1836320491,0.006840186
5173503.5,1.1362602,0.3490089,0.6999991,0.3943203,0.7,0.5548983,0.140472,0.1732029269,0.0080148751
5629287.7,1.1095512,0.3310619,0.6999991,0.4077717,0.7,0.5317483,0.1636249,0.1624442843,0.0099203254
6126075.9,1.0836888,0.3148125,0.6999991,0.4166238,0.7,0.5110086,0.1843956,0.1523087941,0.0115903823
6665895.6,1.0587262,0.299892,0.6999991,0.421676,0.7,0.4927382,0.2027116,0.1428582146,0.0129606745
7251247.4,1.0347047,0.2862408,0.6999991,0.4293388,0.7,0.4702137,0.2253126,0.133315156,0.014800383
7890837.0,1.0114441,0.2736556,0.6999991,0.43532,0.7,0.448126,0.2474943,0.1241598421,0.0165505159
8585561.0,0.9890962,0.2621804,0.6999991,0.4415769,0.7,0.4244236,0.2713158,0.115172292,0.018458803
9339724.8,0.9676819,0.2517815,0.699999,0.4447847,0.7,0.403479,0.2923795,0.1069089921,0.0199530669
10161529.9,0.9471399,0.242429,0.699999,0.4513482,0.7,0.3771831,0.3188383,0.0982807158,0.0220801608
11056094.7,0.9275164,0.2341268,0.699999,0.4549587,0.7,0.3538987,0.3441938,0.090127316,0.0239905087
12023321.8,0.90896,0.2269394,0.699999,0.4587856,0.7,0.329786,0.3665798,0.0827403263,0.0254139711
13083823.9,0.8912507,0.2208385,0.699999,0.4587085,0.7,0.3103037,0.3844662,0.0762762034,0.026094881
14236399.3,0.8746026,0.215983,0.699999,0.4638568,0.7,0.2834828,0.4132618,0.0686160587,0.0281884603
15485271.8,0.859093,0.2125055,0.699999,0.4676655,0.7,0.2584493,0.4385173,0.0617549824,0.0296930974
16846473.0,0.8446633,0.2105487,0.699999,0.4701681,0.7,0.2351703,0.4620132,0.0554228637,0.0308249629
18326342.4,0.8313648,0.210414,0.6999989,0.4746399,0.7,0.2097343,0.486404,0.0492242538,0.031967438
19919390.5,0.8192727,0.2124503,0.6999989,0.4768461,0.7,0.1877553,0.5099,0.0434170465,0.0328774861
