age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
527706.0,2.7606496,1.7378789,0.6999995,0.0,0.7,0.6999995,0.0,1.0427095329,0.0
566209.9,2.6883461,1.6435949,0.6999995,0.0,0.7,0.6999995,0.0,0.9900180087,0.0
607963.1,2.6180392,1.5539104,0.6999995,0.0,0.7,0.6999995,0.0,0.9400386576,0.0
653242.2,2.5496872,1.4686093,0.6999995,0.0,0.7,0.6999995,0.0,0.8926382644,0.0
702359.1,2.4832239,1.3878307,0.6999995,0.0,0.7,0.6999995,0.0,0.8476749957,0.0
755659.7,2.4185888,1.3110013,0.6999995,0.0,0.7,0.6999995,0.0,0.8050202306,0.0
813484.5,2.3557589,1.2381977,0.6999994,0.0,0.7,0.6999994,0.0,0.7645735988,0.0
876260.2,2.2946557,1.1691031,0.6999994,0.0,0.7,0.6999994,0.0,0.7262028896,0.0
944389.7,2.2352537,1.1036701,0.6999994,0.0,0.7,0.6999994,0.0,0.6898128166,0.0
1018350.7,2.1774953,1.0416414,0.6999994,0.0,0.7,0.6999994,0.0,0.6552939662,0.0
1098688.7,2.121312,0.9829501,0.6999994,0.0,0.7,0.6999994,0.0,0.6225366706,0.0
1185953.3,2.0666674,0.9273238,0.6999994,0.0,0.7,0.6999994,0.0,0.59145674,0.0
1280737.5,2.0135218,0.8747766,0.6999994,0.0,0.7,0.6999994,0.0,0.5619679518,0.0
1383750.0,1.9618078,0.8249803,0.6999994,0.0,0.7,0.6999994,0.0,0.5339733707,0.0
1495682.6,1.9115075,0.7779232,0.6999994,0.0,0.7,0.6999994,0.0,0.5074067885,0.0
1617299.3,1.8625817,0.733535,0.6999994,0.0,0.7,0.6999994,0.0,0.4821961145,0.0
1749482.8,1.8149786,0.6915389,0.6999993,0.0,0.7,0.6999993,0.0,0.4582653248,0.0
1893138.6,1.7686632,0.6519337,0.6999993,0.0,0.7,0.6999993,0.0,0.4355507116,0.0
2049306.5,1.7235916,0.6144196,0.6999993,0.0,0.7,0.6999993,0.0,0.4139849285,0.0
