age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
533429.0,3.3799,4.8658,1.3,0.0,1.3,1.3,0.0,40.1649,0.0
571803.8,3.2919,4.6241,1.3,0.0,1.3,1.3,0.0,38.1281,0.0
613263.8,3.2062,4.3939,1.3,0.0,1.3,1.3,0.0,36.1942,0.0
657835.8,3.1231,4.1742,1.3,0.0,1.3,1.3,0.0,34.3672,0.0
706098.3,3.042,3.9642,1.3,0.0,1.3,1.3,0.0,32.629,0.0
758100.5,2.9633,3.7651,1.3,0.0,1.3,1.3,0.0,30.9833,0.0
814146.1,2.8869,3.574,1.3,0.0,1.3,1.3,0.0,29.4251,0.0
874913.9,2.8122,3.3924,1.3,0.0,1.3,1.3,0.0,27.9411,0.0
940566.2,2.7396,3.2217,1.3,0.0,1.3,1.3,0.0,26.5328,0.0
1011239.1,2.6691,3.054,1.3,0.2182,1.3,1.2956,0.0023,25.2002,0.0004
1087881.1,2.6004,2.8959,1.3,0.279,1.3,1.2903,0.006,23.9321,0.0018
1170733.4,2.5337,2.7459,1.3,0.3892,1.3,1.2721,0.0187,22.7211,0.0117
1260144.7,2.469,2.6039,1.3,0.3977,1.3,1.2679,0.0279,21.5738,0.0216
1357006.7,2.4061,2.4684,1.3,0.4923,1.3,1.2363,0.0569,20.4467,0.0682
1461941.6,2.3451,2.3406,1.3,0.5312,1.3,1.215,0.0777,19.3789,0.1095
1575791.0,2.2857,2.2186,1.3,0.5776,1.3,1.1847,0.1075,18.3322,0.1803
1698927.8,2.2284,2.104,1.3,0.6024,1.3,1.1609,0.1311,17.3482,0.2394
1832957.5,2.1726,1.9956,1.3,0.6347,1.3,1.1281,0.1636,16.374,0.3316
1978659.7,2.1186,1.8938,1.3,0.6504,1.3,1.103,0.1886,15.4652,0.4006
2136788.3,2.0663,1.7978,1.3,0.683,1.3,1.0604,0.231,14.5287,0.539
2308667.0,2.0158,1.7081,1.3,0.7053,1.3,1.0217,0.2696,13.6406,0.6673
2496050.8,1.9669,1.6247,1.3,0.7192,1.3,0.9873,0.3041,12.8045,0.7779
2700181.4,1.9196,1.5469,1.3,0.7301,1.3,0.9531,0.3384,12.004,0.8862
2922418.0,1.8741,1.4751,1.3,0.7529,1.3,0.9022,0.3894,11.1564,1.0736
3165227.4,1.8303,1.4092,1.3,0.7612,1.3,0.8647,0.427,10.4053,1.1928
3430239.7,1.7881,1.3493,1.3,0.7702,1.3,0.8238,0.4681,9.669,1.3246
3718702.0,1.7478,1.2956,1.3,0.7767,1.3,0.7839,0.5082,8.9705,1.4457
4033525.2,1.7093,1.248,1.3,0.7866,1.3,0.7375,0.5549,8.2666,1.5961
4378707.3,1.6724,1.2069,1.3,0.7935,1.3,0.6927,0.5999,7.5995,1.7298
4755842.6,1.6375,1.1725,1.3,0.803,1.3,0.6428,0.6502,6.9311,1.8852
5167104.2,1.6045,1.1455,1.3,0.8098,1.3,0.5953,0.698,6.3053,2.0175
5616107.3,1.5737,1.1262,1.3,0.8151,1.3,0.5489,0.7441,5.7172,2.1293
6107979.7,1.5451,1.1157,1.3,0.8222,1.3,0.4994,0.7948,5.1264,2.2576
6644401.4,1.519,1.1153,1.3,0.8338,1.3,0.444,0.8453,4.5625,2.3731
7230815.4,1.4956,1.1266,1.3,0.8364,1.3,0.4009,0.8942,4.0321,2.4658
7870568.9,1.4755,1.1523,1.3,0.8479,1.3,0.348,0.9476,3.4956,2.5741
8565105.1,1.4595,1.1953,1.3,0.8581,1.3,0.2992,0.995,3.0189,2.6314
9302452.4,1.4485,1.2594,1.3,0.8696,1.3,0.253,1.0403,2.5789,2.6667
10039506.2,1.4436,1.3439,1.3,0.8841,1.3,0.2103,1.084,2.1738,2.6995
10745265.3,1.4449,1.4479,1.3,0.9077,1.3,0.1682,1.1272,1.7905,2.7496
11392860.9,1.4517,1.5663,1.3,0.9266,1.3,0.1376,1.1585,1.5049,2.7446
11973211.6,1.4626,1.6957,1.3,0.9461,1.3,0.113,1.1838,1.2729,2.725
12494403.0,1.4766,1.8335,1.3,0.9737,1.3,0.0898,1.2076,1.0541,2.7225
12966451.2,1.4928,1.9794,1.3,1.0022,1.3,0.071,1.2268,0.8708,2.707
13396623.7,1.5102,2.1321,1.3,1.0341,1.3,0.0552,1.2436,0.7044,2.692
13792799.1,1.528,2.2899,1.3,1.0671,1.3,0.0423,1.2564,0.5698,2.6583
14162972.9,1.5453,2.4516,1.3,1.0975,1.3,0.0326,1.2664,0.4578,2.6111
14512359.3,1.561,2.6142,1.3,1.1343,1.3,0.0238,1.2754,0.3513,2.5657
14846719.8,1.5744,2.775,1.3,1.168,1.3,0.0173,1.2821,0.2667,2.5041
15169896.6,1.5845,2.9307,1.3,1.198,1.3,0.0125,1.2871,0.2003,2.4297
15485914.2,1.591,3.0774,1.3,1.2261,1.3,0.0089,1.2908,0.1467,2.3479
15799630.6,1.593,3.2109,1.3,1.2513,1.3,0.0062,1.2936,0.1047,2.2598
16111927.0,1.5894,3.3242,1.3,1.2709,1.3,0.0043,1.2956,0.0738,2.1677
16422651.1,1.5799,3.4093,1.3,1.2849,1.3,0.0029,1.297,0.0515,2.0759
16738668.5,1.5638,3.4612,1.3,1.293,1.3,0.002,1.2979,0.0355,1.9859
17067922.0,1.5403,3.4714,1.3,1.2913,1.3,0.0014,1.2985,0.0249,1.8985
17416318.3,1.5081,3.4254,1.3,1.2778,1.3,0.0011,1.2989,0.0184,1.8174
17788662.3,1.4665,3.3087,1.3,1.2545,1.3,0.0009,1.2991,0.0143,1.7478
18191985.0,1.4173,3.1274,1.3,1.2185,1.3,0.0008,1.2991,0.0126,1.6898
18647102.5,1.3627,2.8958,1.3,1.1753,1.3,0.0009,1.2991,0.0121,1.6431
