age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
517017.8,3.0492,6.4128,1.4,0.973,1.4,1.165,0.2281,34.1652,1.0927
555026.5,2.9726,6.1164,1.4,0.9885,1.4,1.1374,0.2534,32.2245,1.2394
596040.0,2.8986,5.8394,1.4,1.0264,1.4,1.0911,0.2997,30.189,1.5715
640541.0,2.8267,5.5747,1.4,1.0396,1.4,1.0586,0.3367,28.3125,1.8222
688735.2,2.7573,5.3257,1.4,1.0661,1.4,1.0126,0.3783,26.4733,2.1135
740678.6,2.6905,5.0929,1.4,1.0772,1.4,0.9761,0.4148,24.7695,2.3501
797156.0,2.6259,4.8754,1.4,1.0948,1.4,0.9312,0.4599,23.0494,2.6672
858491.0,2.5636,4.6714,1.4,1.1082,1.4,0.8872,0.5041,21.4099,2.9669
924953.4,2.5038,4.4822,1.4,1.1181,1.4,0.8442,0.5473,19.8555,3.2448
996920.3,2.4465,4.308,1.4,1.129,1.4,0.7983,0.5935,18.3406,3.5442
1075435.3,2.3915,4.1493,1.4,1.1401,1.4,0.7499,0.6421,16.8604,3.8574
1160891.3,2.339,4.0043,1.4,1.1442,1.4,0.7073,0.6851,15.5126,4.0883
1253816.5,2.2891,3.8769,1.4,1.1524,1.4,0.659,0.7337,14.1636,4.3683
1355572.3,2.2418,3.7637,1.4,1.1605,1.4,0.6097,0.78,12.9014,4.6002
1467115.1,2.1972,3.6676,1.4,1.1682,1.4,0.5599,0.832,11.6274,4.8802
1588802.1,2.156,3.5909,1.4,1.1786,1.4,0.5072,0.8868,10.3783,5.1744
1722916.3,2.1183,3.5362,1.4,1.1879,1.4,0.4558,0.9332,9.2855,5.3396
1870193.1,2.0846,3.508,1.4,1.1988,1.4,0.4036,0.9864,8.1596,5.5662
2032912.0,2.0559,3.5103,1.4,1.2157,1.4,0.3476,1.0458,6.9985,5.8483
2213101.3,2.0332,3.5526,1.4,1.2376,1.4,0.2907,1.1017,5.9225,6.0607
2406762.5,2.0187,3.6442,1.4,1.2537,1.4,0.2435,1.1466,5.0434,6.1102
2601201.6,2.0142,3.7886,1.4,1.2828,1.4,0.1952,1.1995,4.0972,6.3011
2787922.7,2.0192,3.9803,1.4,1.3191,1.4,0.1523,1.2434,3.3068,6.4203
2956707.2,2.0318,4.2056,1.4,1.3579,1.4,0.1182,1.2784,2.6664,6.4863
3107242.3,2.0494,4.454,1.4,1.4066,1.4,0.0885,1.3088,2.098,6.5592
3243273.7,2.07,4.7196,1.4,1.4499,1.4,0.0674,1.3306,1.6702,6.5464
3367620.6,2.0919,4.9961,1.4,1.4911,1.4,0.0514,1.3474,1.3218,6.4936
3482775.4,2.1132,5.2764,1.4,1.54,1.4,0.0376,1.3606,1.0321,6.4108
3591216.7,2.1326,5.5554,1.4,1.5913,1.4,0.0266,1.3725,0.7585,6.332
3695348.4,2.1489,5.8271,1.4,1.638,1.4,0.0188,1.3806,0.5576,6.1939
3795986.0,2.1615,6.0871,1.4,1.6796,1.4,0.0131,1.3864,0.4052,6.0203
3893381.3,2.1702,6.3324,1.4,1.716,1.4,0.0092,1.3905,0.2913,5.8228
3987658.2,2.1752,6.5629,1.4,1.7528,1.4,0.0061,1.3936,0.2014,5.6172
4078504.5,2.177,6.7787,1.4,1.7789,1.4,0.0043,1.3956,0.1422,5.3993
4165933.0,2.176,6.9807,1.4,1.8056,1.4,0.0028,1.3971,0.0966,5.1862
4249204.6,2.1724,7.1684,1.4,1.8304,1.4,0.0018,1.3981,0.0642,4.9806
4329115.6,2.1669,7.3444,1.4,1.8528,1.4,0.0012,1.3988,0.0417,4.7827
4405640.3,2.1595,7.5093,1.4,1.8708,1.4,0.0008,1.3992,0.0269,4.5943
4479313.5,2.1504,7.6649,1.4,1.8848,1.4,0.0005,1.3995,0.0173,4.4155
4550303.5,2.1397,7.8119,1.4,1.8982,1.4,0.0003,1.3997,0.0107,4.2475
4618822.0,2.1277,7.9512,1.4,1.9107,1.4,0.0002,1.3998,0.0063,4.0896
4685223.2,2.1143,8.0836,1.4,1.9189,1.4,0.0001,1.3999,0.0037,3.9409
4749611.1,2.0994,8.2097,1.4,1.9258,1.4,0.0001,1.3999,0.0021,3.8013
4812644.0,2.0832,8.3308,1.4,1.9287,1.4,0.0,1.4,0.0012,3.6692
4874198.2,2.0657,8.4468,1.4,1.9293,1.4,0.0,1.4,0.0006,3.5446
4934686.4,2.047,8.5585,1.4,1.9278,1.4,0.0,1.4,0.0003,3.4264
4994414.9,2.0268,8.6665,1.4,1.9239,1.4,0.0,1.4,0.0002,3.3139
5053515.5,2.0051,8.7709,1.4,1.9196,1.4,0.0,1.4,0.0001,3.2066
5112200.8,1.9813,8.8721,1.4,1.9153,1.4,0.0,1.4,0.0,3.104
5170676.8,1.9553,8.97,1.4,1.9084,1.4,0.0,1.4,0.0,3.0056
5229282.5,1.9275,9.0654,1.4,1.8923,1.4,0.0,1.4,0.0,2.9106
5288677.2,1.8981,9.1589,1.4,1.8719,1.4,0.0,1.4,0.0,2.818
5349034.5,1.8675,9.25,1.4,1.8471,1.4,0.0,1.4,0.0,2.7277
