age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
522229.1,2.3120414,2.6550105,0.7999993,0.0,0.8,0.7999993,0.0,0.8519778705,0.0
560643.4,2.2530235,2.5135177,0.7999992,0.0,0.8,0.7999992,0.0,0.8097167014,0.0
602219.9,2.195598,2.3790277,0.7999992,0.0,0.8,0.7999992,0.0,0.7695979664,0.0
647238.5,2.1397111,2.2507553,0.7999992,0.0,0.8,0.7999992,0.0,0.7315049795,0.0
695794.8,2.0855444,2.129138,0.7999992,0.0,0.8,0.7999992,0.0,0.6954803541,0.0
748520.2,2.0327057,2.0132566,0.7999992,0.0,0.8,0.7999992,0.0,0.6611905233,0.0
805627.3,1.9812874,1.9037176,0.7999992,0.0,0.8,0.7999992,0.0,0.6286331805,0.0
867521.6,1.9312388,1.7989572,0.7999992,0.0,0.8,0.7999992,0.0,0.5977117976,0.0
934458.6,1.882631,1.7003581,0.7999992,0.0,0.8,0.7999992,0.0,0.5684065576,0.0
1007108.1,1.8352809,1.6059043,0.7999992,0.1204748,0.8,0.7986142,0.0006887,0.5405444064,2.5106e-06
1085959.8,1.7891696,1.5160917,0.7999991,0.2122987,0.8,0.7919855,0.0048417,0.5140017191,6.19107e-05
1171389.3,1.7443921,1.4310435,0.7999991,0.24509,0.8,0.7868434,0.0080136,0.4888117501,0.0001367781
1263991.1,1.7009111,1.3514117,0.7999991,0.2870391,0.8,0.7775882,0.016279,0.4646899069,0.0004267653
1364746.9,1.6585645,1.2751345,0.7999991,0.3269588,0.8,0.7649791,0.0309818,0.4412250066,0.0011982909
1473929.7,1.6175429,1.2034752,0.7999991,0.3558183,0.8,0.7521826,0.0434469,0.4188982882,0.0020158677
1592996.9,1.5775892,1.1354155,0.7999991,0.3897431,0.8,0.7338478,0.0614529,0.3969508171,0.0034498414
1722641.8,1.5387903,1.0712415,0.7999991,0.4082069,0.8,0.7193758,0.0757418,0.3762034502,0.0046757837
1863716.0,1.5011782,1.0109039,0.7999991,0.4360144,0.8,0.6968377,0.0980829,0.3554047435,0.0069124866
2017534.7,1.4646861,0.9542545,0.7999991,0.455206,0.8,0.6762237,0.1185832,0.3355417658,0.0090930939
2185208.1,1.4293246,0.9017598,0.799999,0.4710826,0.8,0.6552726,0.1394664,0.3163758367,0.0114166049
2368074.4,1.3950673,0.8522126,0.799999,0.4841529,0.8,0.6341448,0.1605633,0.2979124264,0.0138230905
2567228.6,1.3619776,0.8062115,0.799999,0.5006678,0.8,0.6076836,0.1870279,0.2793393766,0.0171127065
2785185.2,1.3299,0.7634548,0.799999,0.5088267,0.8,0.586602,0.2081396,0.2622812834,0.0195500148
