age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
502940.6,2.8246501,2.3467849,0.7999994,0.0,0.8,0.7999994,0.0,1.2589326096,0.0
538680.5,2.7521164,2.2202312,0.7999993,0.0,0.8,0.7999993,0.0,1.1963530629,0.0
577901.2,2.6806983,2.0978582,0.7999993,0.0,0.8,0.7999993,0.0,1.1362390633,0.0
620543.5,2.6111017,1.9812936,0.7999993,0.0,0.8,0.7999993,0.0,1.0790959508,0.0
666586.2,2.5437556,1.870986,0.7999993,0.0,0.8,0.7999993,0.0,1.0251546593,0.0
716629.6,2.4781635,1.7659827,0.7999993,0.0,0.8,0.7999993,0.0,0.9739025562,0.0
770744.9,2.4146119,1.6669583,0.7999993,0.0,0.8,0.7999993,0.0,0.9254577607,0.0
829946.0,2.3523536,1.5719911,0.7999993,0.0,0.8,0.7999993,0.0,0.8791581398,0.0
894078.1,2.2919905,1.482237,0.7999993,0.0,0.8,0.7999993,0.0,0.8353667882,0.0
963860.1,2.2332079,1.3970556,0.7999992,0.0,0.8,0.7999992,0.0,0.7937644565,0.0
1039712.5,2.1760394,1.3162325,0.7999992,0.0,0.8,0.7999992,0.0,0.7542922196,0.0
1121515.0,2.1208735,1.2401883,0.7999992,0.0,0.8,0.7999992,0.0,0.7171284061,0.0
1211230.5,2.0667564,1.1676651,0.7999992,0.0,0.8,0.7999992,0.0,0.6815567001,0.0
1308698.6,2.0141945,1.0990854,0.7999992,0.0,0.8,0.7999992,0.0,0.6478486011,0.0
1414333.0,1.9632576,1.0344803,0.7999992,0.0,0.8,0.7999992,0.0,0.6159759444,0.0
1529904.4,1.9134407,0.9731719,0.7999992,0.0,0.8,0.7999992,0.0,0.5855601399,0.0
1655899.6,1.8649176,0.915231,0.7999992,0.0,0.8,0.7999992,0.0,0.556654416,0.0
1792316.1,1.8179714,0.8608898,0.7999992,0.0,0.8,0.7999992,0.0,0.5293651393,0.0
1941012.6,1.7722317,0.8096448,0.7999991,0.0,0.8,0.7999991,0.0,0.5034199786,0.0
2103668.2,1.7275242,0.7611701,0.7999991,0.0,0.8,0.7999991,0.0,0.4786751731,0.0
2279363.0,1.6843673,0.715756,0.7999991,0.0,0.8,0.7999991,0.0,0.4553661711,0.0
2471815.5,1.6421209,0.6729113,0.7999991,0.0,0.8,0.7999991,0.0,0.4330981848,0.0
2682006.0,1.600898,0.6325654,0.7999991,0.0,0.8,0.7999991,0.0,0.4118943576,0.0
2910043.1,1.560958,0.5937444,0.7999991,0.0,0.8,0.7999991,0.0,0.3918464564,0.0
3157902.3,1.5221346,0.5595484,0.7999991,0.1322625,0.8,0.7968168,0.0020304,0.3728132171,1.05087e-05
3428973.2,1.4841904,0.526219,0.7999991,0.1762173,0.8,0.7919855,0.0048417,0.354624327,4.26462e-05
3722649.7,1.4474786,0.4952314,0.7999991,0.2114185,0.8,0.7852817,0.0100326,0.3373626629,0.0001372529
4044912.9,1.4115239,0.4660783,0.799999,0.2544234,0.8,0.7729242,0.023312,0.3205211647,0.0005376305
4394206.1,1.3767633,0.4390317,0.799999,0.2928871,0.8,0.7565521,0.0391785,0.3042758552,0.0012268745
4774677.3,1.3430029,0.4138183,0.799999,0.3232156,0.8,0.7385461,0.0568266,0.2885115413,0.0021896964
5191649.8,1.3100454,0.3902336,0.799999,0.3397528,0.8,0.7242572,0.0709161,0.2735042125,0.0030288846
5646189.0,1.278075,0.3683293,0.799999,0.3642949,0.8,0.7019161,0.0930411,0.2584688018,0.0045742831
6138493.4,1.2472715,0.3481333,0.799999,0.3812897,0.8,0.6814158,0.1134148,0.2441706053,0.0060987469
6672833.2,1.2175381,0.3294564,0.799999,0.3953728,0.8,0.6605326,0.1342195,0.2303991951,0.0077358145
7258860.0,1.1885657,0.3120949,0.799999,0.4068952,0.8,0.6394357,0.155277,0.2170461362,0.0094368465
7899375.8,1.1604728,0.2960484,0.799999,0.4162456,0.8,0.6182625,0.1764426,0.2041715194,0.0111608989
8592270.2,1.1335337,0.2813752,0.7999989,0.4285301,0.8,0.5918594,0.2028726,0.1912595832,0.0135019395
9355701.0,1.1072678,0.2677635,0.7999989,0.4384055,0.8,0.5656915,0.2291,0.1787273509,0.0158251176
10188717.7,1.0819593,0.2553184,0.7999989,0.4442616,0.8,0.5424594,0.2524078,0.1670381883,0.0177493525
11092589.2,1.0577507,0.2440496,0.7999989,0.4506038,0.8,0.5171046,0.2778663,0.1555919683,0.0198985062
12082443.4,1.0344323,0.2338426,0.7999989,0.4553298,0.8,0.4923198,0.3027714,0.1446538122,0.0218958574
13159646.8,1.0121785,0.2247467,0.7999989,0.4620749,0.8,0.4634286,0.3318233,0.1336176938,0.0243818512
14335623.3,0.9909494,0.2167131,0.7999989,0.4671728,0.8,0.4355547,0.3598713,0.1231518315,0.026637659
15620832.2,0.970765,0.2097988,0.7999989,0.4737881,0.8,0.4043928,0.3912475,0.1126196442,0.0292697575
17027082.8,0.951666,0.2040421,0.7999988,0.4787232,0.8,0.3747701,0.4231682,0.1023962026,0.031873843
18552042.3,0.9338627,0.1995915,0.7999988,0.4822992,0.8,0.3467044,0.4474097,0.0937799102,0.033191935
20233863.2,0.9171457,0.1965187,0.7999988,0.4856524,0.8,0.3183841,0.4779428,0.0845568001,0.0352925703
22066973.2,0.9017938,0.1951346,0.7999988,0.4889049,0.8,0.2901496,0.5064301,0.0760401028,0.0369217417
24079629.6,0.8877466,0.1957488,0.7999988,0.4953436,0.8,0.2576567,0.5360875,0.0676768923,0.0385478899
26264026.6,0.8751845,0.1988283,0.7999988,0.4957445,0.8,0.2338261,0.5603907,0.0605266357,0.0391462182
28607603.5,0.8640764,0.2048697,0.7999987,0.5015868,0.8,0.2040457,0.5907872,0.0527261039,0.0405917604
31081186.5,0.8542353,0.214272,0.7999987,0.5051686,0.8,0.1786543,0.6167265,0.0459578312,0.0412264786
33665184.4,0.84514,0.2272217,0.7999987,0.5107087,0.8,0.1529891,0.6429676,0.0393863145,0.041867698
36283179.9,0.8363521,0.2430799,0.7999987,0.5154717,0.8,0.1305885,0.6658896,0.0336163332,0.0420232281
38886555.5,0.8274798,0.2605909,0.7999986,0.5160169,0.8,0.1141814,0.6826904,0.0291337427,0.041272335
41488897.0,0.8182224,0.2786664,0.7999986,0.5171494,0.8,0.0989525,0.698294,0.0250510193,0.040479055
44097459.3,0.8084926,0.2961977,0.7999986,0.5171112,0.8,0.0861704,0.7113979,0.0215819275,0.0394570959
46744575.2,0.7979868,0.3117213,0.7999985,0.516885,0.8,0.0749,0.7229578,0.0185375714,0.0384188876
49482000.5,0.7860719,0.322749,0.7999985,0.5133068,0.8,0.0668679,0.7311999,0.0162079674,0.0371606133
52437967.2,0.7711023,0.3240329,0.7999985,0.5132839,0.8,0.0579364,0.7403685,0.0138189494,0.0365934843
55766491.5,0.7514553,0.309289,0.7999984,0.5076696,0.8,0.0531168,0.7453177,0.012245135,0.0360080174
59671051.6,0.7294635,0.2805643,0.7999984,0.4987896,0.8,0.0515941,0.7468816,0.0113716525,0.0355911783
62738721.4,0.717377,0.260946,0.7999984,0.4938855,0.8,0.051594,0.7468816,0.0110891628,0.0354777603
65549085.8,0.711129,0.2493668,0.7999983,0.4892258,0.8,0.0531167,0.7453177,0.0112091441,0.0352614163
79126263.6,0.7086542,0.2405593,0.7999982,0.487437,0.8,0.0546806,0.7437115,0.0114569659,0.0352866152
112910626.7,0.7118393,0.242041,0.7999979,0.4873371,0.8,0.0562864,0.7420621,0.0118329199,0.0353531523
196976933.0,0.715878,0.2428736,0.7999972,0.4883042,0.8,0.0579351,0.7403685,0.0122640777,0.0355780449
406160804.4,0.7197388,0.2449369,0.7999954,0.491295,0.8,0.0579333,0.7403685,0.0124069694,0.0359124447
860043854.2,0.7238065,0.2489919,0.7999913,0.4906891,0.8,0.0596228,0.7386296,0.0128081697,0.035782222
1360043854.2,0.7271661,0.2531903,0.7999868,0.4921139,0.8,0.0596183,0.7386296,0.0128996285,0.0358090189
1860043854.2,0.7302069,0.257253,0.7999822,0.4961826,0.8,0.05792,0.7403685,0.0126981353,0.0360866863
2360043854.2,0.7331488,0.2613243,0.7999774,0.4972735,0.8,0.0579153,0.7403685,0.0127716952,0.0360723933
2860043854.2,0.7360747,0.2654623,0.7999726,0.4983229,0.8,0.0579105,0.7403685,0.0128439564,0.0360509339
3360043854.2,0.7390203,0.2696944,0.7999677,0.4993596,0.8,0.0579055,0.7403685,0.0129162905,0.0360252445
3860043854.2,0.7420021,0.2740388,0.7999626,0.5003994,0.8,0.0579005,0.7403685,0.0129894158,0.0359968183
4360043854.2,0.7450368,0.2785106,0.7999575,0.5014522,0.8,0.0578954,0.7403685,0.013063885,0.0359666567
4860043854.2,0.7481349,0.2831199,0.7999523,0.5025241,0.8,0.0578902,0.7403685,0.01314004,0.0359352873
5360043854.2,0.7513043,0.2878773,0.7999469,0.5036187,0.8,0.0578848,0.7403685,0.0132181216,0.0359029816
5860043854.2,0.7545507,0.2927965,0.7999415,0.5078122,0.8,0.05623,0.7420621,0.0130122916,0.0361559519
6360043854.2,0.7578855,0.2978885,0.7999359,0.5089848,0.8,0.0562244,0.7420621,0.0130934427,0.0361238153
6860043854.2,0.7613242,0.3031592,0.7999302,0.5101938,0.8,0.0562187,0.7420621,0.0131773994,0.0360919546
7360043854.2,0.7648635,0.3086224,0.7999244,0.5114453,0.8,0.0562129,0.7420621,0.0132643236,0.0360605531
7860043854.2,0.7685133,0.3142884,0.7999184,0.5127421,0.8,0.0562069,0.7420621,0.0133544668,0.0360298584
8360043854.2,0.7722848,0.3201687,0.7999124,0.514092,0.8,0.0562009,0.7420621,0.0134482551,0.0360005791
8860043854.2,0.7761875,0.3262777,0.7999061,0.5154987,0.8,0.0561946,0.7420621,0.0135459793,0.0359729501
9360043854.2,0.7802314,0.3326332,0.7998997,0.5202192,0.8,0.0545821,0.7437115,0.0133558328,0.036239376
9860043854.2,0.7844232,0.3392511,0.7998932,0.5217839,0.8,0.0545755,0.7437115,0.0134605056,0.0362179162
10360043854.2,0.7887899,0.3461417,0.7998864,0.5234234,0.8,0.0545688,0.7437115,0.0135702991,0.0361997515
10860043854.2,0.7933285,0.3533289,0.7998795,0.5251456,0.8,0.0545619,0.7437115,0.013685464,0.0361850076
11260043854.2,0.7970912,0.3593017,0.7998739,0.5265886,0.8,0.0545562,0.7437115,0.013781796,0.0361761916
11360043854.2,0.7980507,0.3608271,0.7998725,0.5269585,0.8,0.0545548,0.7437115,0.013806476,0.0361743903
11860043854.2,0.8029743,0.3686616,0.7998652,0.5288688,0.8,0.0545475,0.7437115,0.0139338574,0.0361683385
12360043854.2,0.8081123,0.3768511,0.7998577,0.5308843,0.8,0.05454,0.7437115,0.0140681201,0.0361674342
12860043854.2,0.8134813,0.385427,0.79985,0.536494,0.8,0.0529684,0.7453177,0.0139074953,0.0364746488
13360043854.2,0.819102,0.3944098,0.7998421,0.5387914,0.8,0.0529604,0.7453177,0.0140548946,0.03648885
13860043854.2,0.8249959,0.403833,0.7998339,0.5412306,0.8,0.0529523,0.7453177,0.0142112471,0.0365108844
14360043854.2,0.8311855,0.4137333,0.7998254,0.5438242,0.8,0.0529438,0.7453177,0.0143773933,0.0365416106
14860043854.2,0.8377043,0.4241495,0.7998167,0.5465855,0.8,0.0529351,0.7453177,0.0145543821,0.0365820718
15360043854.2,0.8445805,0.4351312,0.7998077,0.5495348,0.8,0.0529261,0.7453177,0.0147434151,0.0366336611
15860043854.2,0.8518409,0.4467353,0.7997984,0.5526932,0.8,0.0529168,0.7453177,0.0149457741,0.0366975201
16360043854.2,0.8595344,0.4590319,0.7997887,0.556085,0.8,0.0529071,0.7453177,0.0151631702,0.0367752135
16860043854.2,0.8677135,0.4721019,0.7997787,0.5597406,0.8,0.0528971,0.7453177,0.0153976329,0.0368687019
17360043854.2,0.8764312,0.486042,0.7997683,0.5636918,0.8,0.0528867,0.7453177,0.0156513234,0.0369800079
17860043854.2,0.8857656,0.5009628,0.7997575,0.5679855,0.8,0.0528759,0.7453177,0.0159273523,0.0371125912
18360043854.2,0.8957875,0.5169826,0.7997462,0.5726625,0.8,0.0528646,0.7453177,0.0162286427,0.0372691624
18860043854.2,0.9065972,0.5342302,0.7997344,0.5777884,0.8,0.0528528,0.7453177,0.0165595152,0.0374551065
19360043854.2,0.9182738,0.5528412,0.7997221,0.5834342,0.8,0.0528405,0.7453177,0.016924332,0.0376767599
19860043854.2,0.9309211,0.5728928,0.7997091,0.5896859,0.8,0.0528275,0.7453177,0.0173286111,0.0379437109
20360043854.2,0.9446202,0.5944325,0.7996955,0.5922002,0.8,0.0543779,0.7437115,0.0181502179,0.0378943718
20860043854.2,0.9593788,0.6173809,0.7996812,0.5998296,0.8,0.0543635,0.7437115,0.0186584989,0.0382806172
21360043854.2,0.9751889,0.641571,0.799666,0.603656,0.8,0.0559545,0.7420621,0.0196195268,0.0383569431
21812416244.4,0.9907716,0.664976,0.7996516,0.6122582,0.8,0.0559401,0.7420621,0.0202063239,0.0388731275
22117559093.2,1.0024377,0.6824098,0.7996414,0.6139422,0.8,0.0575793,0.7403685,0.0210780343,0.0388623625
22356207883.2,1.0124171,0.6972071,0.7996331,0.6196051,0.8,0.057571,0.7403685,0.0214784625,0.0392259627
22563700772.2,1.0217076,0.7109102,0.7996257,0.6199182,0.8,0.0592572,0.7386296,0.0222997889,0.0391393418
22750701517.5,1.0305958,0.7239156,0.7996188,0.6250889,0.8,0.0592503,0.7386296,0.0226770631,0.0394907127
22921415094.7,1.0391872,0.7363116,0.7996124,0.6302014,0.8,0.0592439,0.7386296,0.023049436,0.0398499651
23077984949.7,1.0475073,0.7482355,0.7996063,0.6299598,0.8,0.0609767,0.7368444,0.0238832045,0.0397438411
23221811503.4,1.0555182,0.7595737,0.7996007,0.6348635,0.8,0.060971,0.7368444,0.024250478,0.0401067187
23354011518.3,1.0632614,0.7704265,0.7995953,0.6342832,0.8,0.0627509,0.7350118,0.0250980982,0.0399845746
23475640054.4,1.0707075,0.7807335,0.7995903,0.6389462,0.8,0.0627459,0.7350118,0.0254576914,0.040345508
23587678908.3,1.077879,0.7905186,0.7995856,0.6435413,0.8,0.0627412,0.7350118,0.0258110398,0.0407107684
23691067786.3,1.0848268,0.7998819,0.7995811,0.6424535,0.8,0.0645694,0.7331306,0.026669188,0.0405603835
23786650872.1,1.0914677,0.8087377,0.7995769,0.6468172,0.8,0.0645652,0.7331306,0.0270138831,0.040920242
23875227783.5,1.0978791,0.8172158,0.799573,0.6453791,0.8,0.0664424,0.7311999,0.0278811101,0.0407455302
23957474634.4,1.1040533,0.8252718,0.7995693,0.6495114,0.8,0.0664387,0.7311999,0.0282169987,0.0410972023
24034008569.3,1.1100098,0.8329235,0.7995658,0.6535664,0.8,0.0664352,0.7311999,0.028546163,0.0414497718
24115100385.7,1.1165692,0.8413122,0.799562,0.6522227,0.8,0.0683621,0.7292184,0.0294682668,0.0412886169
24298622806.4,1.1322552,0.8608897,0.7995533,0.6572204,0.8,0.0703349,0.727185,0.0309647409,0.0416999853
24594445863.9,1.1608786,0.8951217,0.7995385,0.6657532,0.8,0.0744399,0.7229578,0.0340082156,0.0424538087
24857380360.7,1.1911099,0.9287678,0.7995245,0.6762417,0.8,0.0787628,0.7185088,0.0374789925,0.043496783
25072619794.1,1.2222214,0.9597994,0.7995123,0.6820762,0.8,0.0856841,0.7113979,0.0421674074,0.0441585356
25240395599.8,1.2505225,0.9853179,0.7995022,0.6862843,0.8,0.0931515,0.7037313,0.0471737326,0.0446924078
25390389702.0,1.2786455,1.0088223,0.7994928,0.6905487,0.8,0.1011988,0.696185,0.0524991277,0.0454560102
25523379442.8,1.3072011,1.0308142,0.7994841,0.6932018,0.8,0.1106143,0.6858173,0.0591518199,0.045579834
25638058585.2,1.3357142,1.0511339,0.7994762,0.6917077,0.8,0.1224412,0.6745383,0.066549401,0.0456097337
25736496681.5,1.364216,1.0700214,0.7994692,0.6936728,0.8,0.1335796,0.6622859,0.0747363227,0.0454934052
25821524965.1,1.3927919,1.0879493,0.7994629,0.6927454,0.8,0.1465709,0.6509609,0.0831361161,0.0457940582
25895796243.9,1.4214376,1.1056847,0.7994572,0.6908148,0.8,0.1606238,0.6346055,0.0936377305,0.0445998692
25961583489.5,1.4503984,1.1238804,0.7994519,0.6898603,0.8,0.1747374,0.6213444,0.1037236706,0.0444208284
26020495134.0,1.4798515,1.1430579,0.7994471,0.6902199,0.8,0.1886355,0.6059638,0.1150551342,0.0435991746
26073984185.0,1.509878,1.1639112,0.7994425,0.6891893,0.8,0.2034894,0.5907872,0.1269248071,0.0428219743
26123160205.2,1.5405261,1.1867362,0.7994381,0.6758978,0.8,0.2248077,0.5718396,0.1405752772,0.0408650266
26168925034.6,1.5722068,1.2123829,0.7994338,0.6768803,0.8,0.2390431,0.5574562,0.153508857,0.0402190759
26211824441.5,1.6046879,1.2408561,0.7994297,0.6644845,0.8,0.2602149,0.5360875,0.1691808479,0.0374210722
26220127297.8,1.6114167,1.2470301,0.7994288,0.6700997,0.8,0.260214,0.5360875,0.1711539643,0.0380997433
