age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
504482.6,2.7424169,2.1232754,0.7508806,0.0,0.7508812,0.7508806,0.0,1.1127742525,0.0
540782.1,2.6712286,2.0052436,0.7508806,0.0,0.7508812,0.7508806,0.0,1.0569109143,0.0
579962.8,2.6023621,1.8937566,0.7508806,0.0,0.7508812,0.7508806,0.0,1.0041860361,0.0
622790.3,2.5349314,1.7869146,0.7508806,0.0,0.7508812,0.7508806,0.0,0.9538193111,0.0
669287.0,2.4693929,1.6854767,0.7508806,0.0,0.7508812,0.7508806,0.0,0.9060635182,0.0
719697.7,2.4057816,1.5898342,0.7508806,0.0,0.7508812,0.7508806,0.0,0.860843778,0.0
774591.4,2.3437963,1.4984723,0.7508805,0.0,0.7508812,0.7508805,0.0,0.8178547252,0.0
834136.7,2.2836459,1.4121359,0.7508805,0.0,0.7508812,0.7508805,0.0,0.7771561275,0.0
898861.4,2.2251607,1.3305602,0.7508805,0.0,0.7508812,0.7508805,0.0,0.7385472291,0.0
969439.5,2.168132,1.2528359,0.7508805,0.0,0.7508812,0.7508805,0.0,0.7018156007,0.0
1046068.5,2.1127803,1.1794963,0.7508805,0.0,0.7508812,0.7508805,0.0,0.6670315717,0.0
1127948.9,2.0598513,1.1112275,0.7508805,0.0,0.7508812,0.7508805,0.0,0.6345715276,0.0
1218273.9,2.0076087,1.0458956,0.7508805,0.0,0.7508812,0.7508805,0.0,0.6033026068,0.0
1316756.1,1.9566925,0.9839897,0.7508805,0.0,0.7508812,0.7508805,0.0,0.5735643308,0.0
1424373.6,1.9069832,0.9254052,0.7508805,0.0,0.7508812,0.7508805,0.0,0.5452347081,0.0
1541791.0,1.8585444,0.8699621,0.7508805,0.0,0.7508812,0.7508805,0.0,0.5182991173,0.0
1668332.8,1.811895,0.818411,0.7508804,0.0,0.7508812,0.7508804,0.0,0.4929849868,0.0
1807271.9,1.7661196,0.7694938,0.7508804,0.0,0.7508812,0.7508804,0.0,0.4687451264,0.0
1958961.4,1.7214755,0.7233996,0.7508804,0.0,0.7508812,0.7508804,0.0,0.4456778167,0.0
2124227.0,1.6780327,0.6800352,0.7508804,0.0,0.7508812,0.7508804,0.0,0.4237744423,0.0
2304134.3,1.6357844,0.6393671,0.7508804,0.0,0.7508812,0.7508804,0.0,0.4029885682,0.0
2498445.2,1.5949924,0.6014384,0.7508804,0.0,0.7508812,0.7508804,0.0,0.3834033721,0.0
2709687.0,1.555326,0.5658626,0.7508804,0.0,0.7508812,0.7508804,0.0,0.3648155003,0.0
2941637.9,1.5163771,0.5322449,0.7508804,0.0,0.7508812,0.7508804,0.0,0.3470021955,0.0
3194608.8,1.4783975,0.5006698,0.7508804,0.063035,0.7508812,0.7505236,0.0001821,0.3300514898,1.854e-07
