age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
523526.1,2.051,0.826,0.39,0.0,0.39,0.39,0.0,4.3576,0.0
556992.8,1.9985,0.7794,0.39,0.0,0.39,0.39,0.0,4.1435,0.0
593288.3,1.9474,0.7355,0.39,0.0,0.39,0.39,0.0,3.9404,0.0
632619.5,1.8978,0.6943,0.39,0.0,0.39,0.39,0.0,3.7478,0.0
675294.9,1.8495,0.6555,0.39,0.0,0.39,0.39,0.0,3.5647,0.0
721585.6,1.8026,0.619,0.39,0.0,0.39,0.39,0.0,3.3908,0.0
771776.9,1.7569,0.5846,0.39,0.0,0.39,0.39,0.0,3.2257,0.0
826146.6,1.7125,0.5522,0.39,0.0,0.39,0.39,0.0,3.0688,0.0
884880.2,1.6694,0.5219,0.39,0.0,0.39,0.39,0.0,2.9202,0.0
948592.5,1.6275,0.4933,0.39,0.0,0.39,0.39,0.0,2.7788,0.0
1017642.8,1.5866,0.4663,0.39,0.0,0.39,0.39,0.0,2.6443,0.0
1092354.7,1.5469,0.441,0.39,0.0,0.39,0.39,0.0,2.5166,0.0
1173167.1,1.5082,0.4171,0.39,0.0,0.39,0.39,0.0,2.3953,0.0
1260564.1,1.4706,0.3947,0.39,0.0,0.39,0.39,0.0,2.2801,0.0
1355050.5,1.4341,0.3736,0.39,0.0,0.39,0.39,0.0,2.1706,0.0
1456931.5,1.3986,0.3537,0.39,0.0,0.39,0.39,0.0,2.0667,0.0
1567282.5,1.364,0.335,0.39,0.0,0.39,0.39,0.0,1.9678,0.0
1686497.5,1.3303,0.3173,0.39,0.0,0.39,0.39,0.0,1.8737,0.0
1815025.1,1.2975,0.3006,0.39,0.0,0.39,0.39,0.0,1.7844,0.0
1953491.2,1.2657,0.285,0.39,0.0,0.39,0.39,0.0,1.6996,0.0
2103206.1,1.2347,0.2701,0.39,0.0,0.39,0.39,0.0,1.6189,0.0
2264693.7,1.2045,0.2562,0.39,0.0,0.39,0.39,0.0,1.5421,0.0
2438669.2,1.1751,0.243,0.39,0.0,0.39,0.39,0.0,1.4692,0.0
2626119.2,1.1465,0.2305,0.39,0.0,0.39,0.39,0.0,1.3999,0.0
2828414.1,1.1187,0.2187,0.39,0.0,0.39,0.39,0.0,1.3338,0.0
3046035.7,1.0916,0.2076,0.39,0.0,0.39,0.39,0.0,1.2711,0.0
3280572.0,1.0652,0.1971,0.39,0.0,0.39,0.39,0.0,1.2114,0.0
3533434.5,1.0395,0.1872,0.39,0.0,0.39,0.39,0.0,1.1546,0.0
3805339.8,1.0145,0.1778,0.39,0.0,0.39,0.39,0.0,1.1006,0.0
4097692.3,0.9901,0.1689,0.39,0.0,0.39,0.39,0.0,1.0492,0.0
4412966.2,0.9664,0.1605,0.39,0.0,0.39,0.39,0.0,1.0002,0.0
4752214.2,0.9432,0.1525,0.39,0.0,0.39,0.39,0.0,0.9536,0.0
5117050.4,0.9207,0.145,0.39,0.0,0.39,0.39,0.0,0.9092,0.0
5508163.7,0.8988,0.1379,0.39,0.0,0.39,0.39,0.0,0.8671,0.0
5928791.1,0.8774,0.1312,0.39,0.0,0.39,0.39,0.0,0.827,0.0
6381986.2,0.8566,0.1248,0.39,0.0,0.39,0.39,0.0,0.7887,0.0
6868786.1,0.8363,0.1188,0.39,0.0,0.39,0.39,0.0,0.7522,0.0
7391465.4,0.8165,0.1131,0.39,0.0,0.39,0.39,0.0,0.7175,0.0
7952605.9,0.7972,0.1077,0.39,0.0,0.39,0.39,0.0,0.6844,0.0
8553389.3,0.7784,0.1026,0.39,0.0,0.39,0.39,0.0,0.653,0.0
9199877.6,0.7601,0.0977,0.39,0.0,0.39,0.39,0.0,0.623,0.0
