age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
185326130292.0,0.6008,0.1295,0.3497,0.3191,0.35,0.0574,0.2904,0.0889,0.0593
185826130292.0,0.6062,0.1333,0.3496,0.321,0.35,0.0573,0.2904,0.0902,0.0595
504899.5,1.8118,0.7664,0.35,0.0,0.35,0.35,0.0,3.062,0.0
537415.8,1.766,0.7232,0.35,0.0,0.35,0.35,0.0,2.9134,0.0
572621.3,1.7215,0.6826,0.35,0.0,0.35,0.35,0.0,2.7725,0.0
610815.6,1.6781,0.6444,0.35,0.0,0.35,0.35,0.0,2.6385,0.0
652232.7,1.636,0.6084,0.35,0.0,0.35,0.35,0.0,2.5111,0.0
697118.2,1.595,0.5745,0.35,0.0,0.35,0.35,0.0,2.3901,0.0
745742.4,1.5551,0.5426,0.35,0.0,0.35,0.35,0.0,2.2752,0.0
798176.3,1.5164,0.5128,0.35,0.0,0.35,0.35,0.0,2.1664,0.0
855198.8,1.4787,0.4845,0.35,0.0,0.35,0.35,0.0,2.0625,0.0
916977.2,1.4419,0.458,0.35,0.0,0.35,0.35,0.0,1.9637,0.0
983819.8,1.4062,0.433,0.35,0.0,0.35,0.35,0.0,1.8699,0.0
1056127.2,1.3714,0.4095,0.35,0.0,0.35,0.35,0.0,1.7806,0.0
1134298.6,1.3376,0.3874,0.35,0.0,0.35,0.35,0.0,1.6959,0.0
1218780.6,1.3047,0.3665,0.35,0.0,0.35,0.35,0.0,1.6153,0.0
1310054.5,1.2726,0.3469,0.35,0.0,0.35,0.35,0.0,1.5387,0.0
1408632.4,1.2415,0.3285,0.35,0.0,0.35,0.35,0.0,1.4658,0.0
1515036.8,1.2112,0.3111,0.35,0.0,0.35,0.35,0.0,1.3966,0.0
1629539.7,1.1818,0.2947,0.35,0.0,0.35,0.35,0.0,1.331,0.0
1753701.8,1.153,0.2792,0.35,0.0,0.35,0.35,0.0,1.2683,0.0
1887708.8,1.125,0.2646,0.35,0.0,0.35,0.35,0.0,1.2086,0.0
2031950.4,1.0978,0.2508,0.35,0.0,0.35,0.35,0.0,1.1519,0.0
2187811.9,1.0713,0.2378,0.35,0.0,0.35,0.35,0.0,1.098,0.0
2355852.6,1.0455,0.2255,0.35,0.0,0.35,0.35,0.0,1.0466,0.0
2536733.7,1.0203,0.2139,0.35,0.0,0.35,0.35,0.0,0.9978,0.0
2731884.0,0.9958,0.2029,0.35,0.0,0.35,0.35,0.0,0.9513,0.0
2941909.7,0.972,0.1925,0.35,0.0,0.35,0.35,0.0,0.9071,0.0
3168564.8,0.9488,0.1827,0.35,0.0,0.35,0.35,0.0,0.8649,0.0
3412672.0,0.9261,0.1734,0.35,0.0,0.35,0.35,0.0,0.8248,0.0
3675461.6,0.9041,0.1646,0.35,0.0,0.35,0.35,0.0,0.7866,0.0
