age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
528593.7,2.6123,1.0445,0.51,0.0,0.51,0.51,0.0,9.1721,0.0
564796.4,2.5437,0.9854,0.51,0.0,0.51,0.51,0.0,8.7102,0.0
604117.4,2.4771,0.9295,0.51,0.0,0.51,0.51,0.0,8.2722,0.0
646812.3,2.4124,0.8769,0.51,0.0,0.51,0.51,0.0,7.8571,0.0
693191.3,2.3494,0.8274,0.51,0.0,0.51,0.51,0.0,7.4633,0.0
743570.9,2.2883,0.7805,0.51,0.0,0.51,0.51,0.0,7.0896,0.0
798262.9,2.2289,0.7363,0.51,0.0,0.51,0.51,0.0,6.7354,0.0
857642.8,2.1711,0.6947,0.51,0.0,0.51,0.51,0.0,6.3994,0.0
922095.6,2.115,0.6554,0.51,0.0,0.51,0.51,0.0,6.0807,0.0
992028.4,2.0605,0.6184,0.51,0.0,0.51,0.51,0.0,5.7785,0.0
1067904.1,2.0074,0.5837,0.51,0.0,0.51,0.51,0.0,5.4918,0.0
1150216.6,1.9559,0.551,0.51,0.0,0.51,0.51,0.0,5.2198,0.0
1239557.4,1.9058,0.5202,0.51,0.0,0.51,0.51,0.0,4.9616,0.0
1336475.3,1.8571,0.4912,0.51,0.0,0.51,0.51,0.0,4.7165,0.0
1441551.4,1.8097,0.4639,0.51,0.0,0.51,0.51,0.0,4.484,0.0
1555479.4,1.7636,0.4382,0.51,0.0,0.51,0.51,0.0,4.2633,0.0
1678956.3,1.7188,0.4141,0.51,0.0,0.51,0.51,0.0,4.0537,0.0
1812743.1,1.6752,0.3914,0.51,0.0,0.51,0.51,0.0,3.8548,0.0
1957698.7,1.6328,0.37,0.51,0.0,0.51,0.51,0.0,3.6659,0.0
2114627.0,1.5916,0.3498,0.51,0.0,0.51,0.51,0.0,3.4866,0.0
2284468.8,1.5515,0.3309,0.51,0.0,0.51,0.51,0.0,3.3164,0.0
2468227.5,1.5125,0.313,0.51,0.0,0.51,0.51,0.0,3.1548,0.0
2667010.7,1.4746,0.2962,0.51,0.0,0.51,0.51,0.0,3.0013,0.0
2881925.7,1.4377,0.2803,0.51,0.0,0.51,0.51,0.0,2.8556,0.0
3114287.7,1.4018,0.2654,0.51,0.0,0.51,0.51,0.0,2.7172,0.0
3365450.6,1.3669,0.2513,0.51,0.0,0.51,0.51,0.0,2.5858,0.0
3637059.1,1.3329,0.238,0.51,0.0,0.51,0.51,0.0,2.4608,0.0
3930537.8,1.2998,0.2254,0.51,0.0,0.51,0.51,0.0,2.3421,0.0
