age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
526552.8,1.9685,1.1859,0.49,0.0,0.49,0.49,0.0,5.103,0.0
564438.4,1.9186,1.118,0.49,0.0,0.49,0.49,0.0,4.8532,0.0
605567.8,1.8701,1.0538,0.49,0.0,0.49,0.49,0.0,4.616,0.0
650252.5,1.8228,0.9932,0.49,0.0,0.49,0.49,0.0,4.3907,0.0
698766.0,1.7769,0.9361,0.49,0.0,0.49,0.49,0.0,4.1769,0.0
751458.1,1.7323,0.8821,0.49,0.0,0.49,0.49,0.0,3.9738,0.0
808661.8,1.6888,0.8314,0.49,0.0,0.49,0.49,0.0,3.7809,0.0
870755.9,1.6466,0.7834,0.49,0.0,0.49,0.49,0.0,3.5978,0.0
938136.5,1.6055,0.7383,0.49,0.0,0.49,0.49,0.0,3.424,0.0
1011387.9,1.5655,0.6957,0.49,0.0,0.49,0.49,0.0,3.2587,0.0
1090889.5,1.5266,0.6556,0.49,0.0,0.49,0.49,0.0,3.1017,0.0
1177178.1,1.4888,0.6178,0.49,0.0,0.49,0.49,0.0,2.9526,0.0
1270745.2,1.452,0.5823,0.49,0.0,0.49,0.49,0.0,2.811,0.0
1372400.4,1.4161,0.5489,0.49,0.0,0.49,0.49,0.0,2.6763,0.0
1482686.6,1.3813,0.5175,0.49,0.0,0.49,0.49,0.0,2.5484,0.0
1602240.7,1.3473,0.4879,0.49,0.0,0.49,0.49,0.0,2.4268,0.0
1731798.0,1.3144,0.4602,0.49,0.0,0.49,0.49,0.0,2.3114,0.0
1872494.6,1.2822,0.4341,0.49,0.0,0.49,0.49,0.0,2.2015,0.0
2024740.1,1.251,0.4096,0.49,0.0,0.49,0.49,0.0,2.0972,0.0
2189687.4,1.2206,0.3866,0.49,0.0,0.49,0.49,0.0,1.998,0.0
2368654.6,1.1909,0.3649,0.49,0.0,0.49,0.49,0.0,1.9035,0.0
2562620.1,1.1621,0.3446,0.49,0.0,0.49,0.49,0.0,1.8136,0.0
2772605.3,1.1339,0.3254,0.49,0.0,0.49,0.49,0.0,1.7282,0.0
2999783.8,1.1066,0.3075,0.49,0.0,0.49,0.49,0.0,1.6469,0.0
3245640.1,1.0799,0.2907,0.49,0.0,0.49,0.49,0.0,1.5696,0.0
3511108.7,1.054,0.2749,0.49,0.0,0.49,0.49,0.0,1.4962,0.0
3798547.2,1.0287,0.26,0.49,0.0846,0.49,0.4884,0.0008,1.4261,0.0
4109209.0,1.0041,0.2461,0.49,0.1048,0.49,0.4867,0.0016,1.3595,0.0001
4444761.7,0.9801,0.233,0.49,0.1323,0.49,0.4829,0.0033,1.2959,0.0002
4806511.8,0.9569,0.2208,0.49,0.1504,0.49,0.479,0.0071,1.2352,0.0006
5197676.4,0.9342,0.2093,0.49,0.1851,0.49,0.4686,0.019,1.1752,0.0032
5619121.2,0.9122,0.1985,0.49,0.2017,0.49,0.4607,0.0266,1.1184,0.0054
6075282.9,0.8907,0.1884,0.49,0.2153,0.49,0.4524,0.0348,1.0635,0.0081
6567842.7,0.8698,0.1789,0.49,0.2267,0.49,0.4436,0.0434,1.0106,0.0112
7098725.4,0.8495,0.17,0.49,0.2411,0.49,0.4315,0.0554,0.9582,0.0162
7672001.3,0.8298,0.1616,0.49,0.2465,0.49,0.4237,0.0632,0.9099,0.0193
8290883.9,0.8106,0.1537,0.49,0.255,0.49,0.4126,0.0758,0.8609,0.0252
8958460.1,0.792,0.1463,0.49,0.2622,0.49,0.4014,0.0854,0.8155,0.0294
9678564.1,0.7739,0.1394,0.49,0.2699,0.49,0.3885,0.0983,0.7699,0.0358
10454575.0,0.7564,0.1329,0.49,0.2747,0.49,0.3771,0.1096,0.7271,0.0411
11293225.8,0.7393,0.1268,0.49,0.2817,0.49,0.3626,0.1242,0.6837,0.0487
12198671.2,0.7228,0.1211,0.49,0.2831,0.49,0.3529,0.1339,0.6454,0.0527
13175000.7,0.7068,0.1157,0.49,0.2881,0.49,0.3386,0.1498,0.6042,0.0612
14231046.8,0.6913,0.1107,0.49,0.2934,0.49,0.323,0.1639,0.5658,0.0683
15370929.3,0.6763,0.106,0.49,0.2928,0.49,0.3138,0.1732,0.5326,0.0714
16601567.3,0.6618,0.1017,0.49,0.2977,0.49,0.2972,0.1898,0.4953,0.0801
17928384.0,0.6478,0.0976,0.49,0.2983,0.49,0.2854,0.2017,0.4633,0.0847
19362583.4,0.6343,0.0938,0.49,0.3005,0.49,0.2711,0.2161,0.4306,0.0911
20916129.6,0.6213,0.0903,0.49,0.3021,0.49,0.2572,0.23,0.3996,0.0969
22592666.1,0.6088,0.0871,0.49,0.3048,0.49,0.2412,0.2461,0.3682,0.1042
24413299.7,0.5968,0.0842,0.49,0.3069,0.49,0.2259,0.2616,0.3385,0.1106
26387208.0,0.5853,0.0815,0.49,0.3082,0.49,0.2113,0.2751,0.3117,0.115
28529641.9,0.5743,0.0792,0.49,0.309,0.49,0.1974,0.2903,0.2847,0.1206
30861681.1,0.5639,0.0771,0.49,0.3115,0.49,0.181,0.3068,0.2577,0.127
33398789.2,0.5541,0.0753,0.49,0.3126,0.49,0.1667,0.3213,0.2336,0.1313
36167949.4,0.5448,0.0738,0.49,0.3151,0.49,0.1506,0.3358,0.2105,0.1353
39192481.4,0.5362,0.0727,0.49,0.3157,0.49,0.1374,0.3492,0.1893,0.1381
42510498.3,0.5282,0.0719,0.49,0.3188,0.49,0.1213,0.3656,0.1664,0.1433
46154830.6,0.5209,0.0715,0.49,0.3213,0.49,0.1069,0.3804,0.1457,0.1468
50146441.0,0.5141,0.0715,0.49,0.3238,0.49,0.0933,0.3949,0.1261,0.1502
54545242.0,0.5075,0.0718,0.49,0.3246,0.49,0.0823,0.4055,0.1108,0.15
59402629.3,0.5009,0.0722,0.49,0.3261,0.49,0.0715,0.417,0.0952,0.151
64759303.2,0.4938,0.0723,0.49,0.3289,0.49,0.0608,0.4275,0.0811,0.1517
70749585.1,0.4857,0.0717,0.49,0.3276,0.49,0.0544,0.434,0.0713,0.1496
77736905.3,0.4763,0.0697,0.49,0.3267,0.49,0.0487,0.4399,0.0625,0.1484
86702690.9,0.4652,0.0657,0.49,0.3214,0.49,0.0473,0.4413,0.0585,0.1452
96915791.6,0.4556,0.061,0.49,0.316,0.49,0.0487,0.4399,0.058,0.1431
100039385.4,0.4534,0.0598,0.49,0.3156,0.49,0.0487,0.4399,0.0577,0.1434
119862127.3,0.4478,0.0559,0.49,0.31,0.49,0.0544,0.434,0.0625,0.1413
163661282.2,0.4507,0.0557,0.49,0.3078,0.49,0.0608,0.4275,0.0696,0.1404
272647595.1,0.4543,0.056,0.49,0.3084,0.49,0.0642,0.424,0.0741,0.1415
543840417.5,0.4566,0.0563,0.49,0.3073,0.49,0.0678,0.4204,0.0783,0.1407
1034521793.0,0.4583,0.0567,0.49,0.3084,0.49,0.0678,0.4204,0.0789,0.1415
1534521793.0,0.4597,0.0572,0.49,0.3091,0.49,0.0678,0.4204,0.0793,0.1419
2034521793.0,0.4612,0.0577,0.49,0.3097,0.49,0.0678,0.4204,0.0797,0.1421
2534521793.0,0.4626,0.0581,0.49,0.3104,0.49,0.0678,0.4204,0.0801,0.1425
3034521793.0,0.4638,0.0586,0.49,0.3108,0.49,0.0678,0.4204,0.0804,0.1426
3534521793.0,0.465,0.059,0.49,0.3113,0.49,0.0678,0.4204,0.0807,0.1428
4034521793.0,0.466,0.0595,0.49,0.3116,0.49,0.0678,0.4204,0.0809,0.1428
4534521793.0,0.4671,0.0599,0.49,0.3119,0.49,0.0678,0.4204,0.0812,0.1428
5034521793.0,0.4681,0.0603,0.49,0.3141,0.49,0.066,0.4222,0.0798,0.1444
5534521793.0,0.4691,0.0607,0.49,0.3143,0.49,0.066,0.4222,0.08,0.1444
6034521793.0,0.47,0.0611,0.49,0.3146,0.49,0.066,0.4222,0.0802,0.1443
6534521793.0,0.471,0.0615,0.49,0.3148,0.49,0.066,0.4222,0.0804,0.1443
7034521793.0,0.4719,0.0619,0.49,0.3151,0.49,0.066,0.4222,0.0806,0.1442
7534521793.0,0.4728,0.0623,0.49,0.3153,0.49,0.066,0.4222,0.0808,0.1441
8034521793.0,0.4737,0.0627,0.49,0.3174,0.49,0.0642,0.424,0.0794,0.1457
8534521793.0,0.4747,0.0632,0.49,0.3176,0.49,0.0642,0.424,0.0795,0.1456
9034521793.0,0.4756,0.0636,0.49,0.3178,0.49,0.0642,0.424,0.0797,0.1455
9534521793.0,0.4765,0.064,0.49,0.318,0.49,0.0642,0.424,0.0799,0.1454
10034521793.0,0.4774,0.0644,0.49,0.3181,0.49,0.0642,0.424,0.0801,0.1453
10534521793.0,0.4783,0.0649,0.49,0.3203,0.49,0.0624,0.4258,0.0786,0.1468
11034521793.0,0.4792,0.0653,0.49,0.3204,0.49,0.0624,0.4258,0.0788,0.1467
11534521793.0,0.4801,0.0657,0.49,0.3206,0.49,0.0624,0.4258,0.079,0.1466
12034521793.0,0.481,0.0662,0.49,0.3208,0.49,0.0624,0.4258,0.0792,0.1465
12534521793.0,0.4819,0.0666,0.49,0.321,0.49,0.0624,0.4258,0.0794,0.1463
13034521793.0,0.4829,0.0671,0.49,0.3232,0.49,0.0607,0.4275,0.0779,0.1478
