age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
189481251684.1,0.5863,0.0552,0.4498,0.285,0.45,0.1323,0.3158,0.1791,0.0728
189981251684.1,0.5879,0.0556,0.4498,0.2853,0.45,0.1323,0.3158,0.1798,0.0727
527786.0,2.5294,0.8764,0.45,0.0,0.45,0.45,0.0,7.5547,0.0
562556.3,2.4629,0.827,0.45,0.0,0.45,0.45,0.0,7.175,0.0
600305.0,2.3983,0.7805,0.45,0.0,0.45,0.45,0.0,6.815,0.0
641265.0,2.3356,0.7366,0.45,0.0,0.45,0.45,0.0,6.4738,0.0
685711.9,2.2747,0.6954,0.45,0.0,0.45,0.45,0.0,6.1501,0.0
733940.4,2.2155,0.6565,0.45,0.0,0.45,0.45,0.0,5.8432,0.0
786253.5,2.158,0.6199,0.45,0.0,0.45,0.45,0.0,5.5521,0.0
842998.8,2.1021,0.5854,0.45,0.0,0.45,0.45,0.0,5.2758,0.0
904539.4,2.0478,0.553,0.45,0.0,0.45,0.45,0.0,5.0137,0.0
971258.6,1.9949,0.5224,0.45,0.0,0.45,0.45,0.0,4.7651,0.0
1043564.0,1.9436,0.4935,0.45,0.0,0.45,0.45,0.0,4.5292,0.0
1121903.5,1.8937,0.4664,0.45,0.0,0.45,0.45,0.0,4.3054,0.0
1206831.8,1.8452,0.4409,0.45,0.0,0.45,0.45,0.0,4.0929,0.0
1298845.1,1.798,0.4168,0.45,0.0,0.45,0.45,0.0,3.8912,0.0
1398490.2,1.7522,0.3941,0.45,0.0,0.45,0.45,0.0,3.6998,0.0
1506359.2,1.7076,0.3727,0.45,0.0,0.45,0.45,0.0,3.5182,0.0
1623131.5,1.6642,0.3525,0.45,0.0,0.45,0.45,0.0,3.3458,0.0
1749503.0,1.6221,0.3335,0.45,0.0,0.45,0.45,0.0,3.182,0.0
1886207.6,1.5811,0.3156,0.45,0.0,0.45,0.45,0.0,3.0266,0.0
2033993.2,1.5412,0.2987,0.45,0.0,0.45,0.45,0.0,2.8791,0.0
2193775.1,1.5025,0.2828,0.45,0.0,0.45,0.45,0.0,2.739,0.0
2366574.0,1.4647,0.2678,0.45,0.0,0.45,0.45,0.0,2.6058,0.0
2553316.6,1.428,0.2536,0.45,0.0,0.45,0.45,0.0,2.4794,0.0
2755061.0,1.3924,0.2401,0.45,0.0,0.45,0.45,0.0,2.3594,0.0
2973029.8,1.3576,0.2275,0.45,0.0,0.45,0.45,0.0,2.2454,0.0
3208624.3,1.3238,0.2155,0.45,0.0,0.45,0.45,0.0,2.1371,0.0
3463108.9,1.291,0.2041,0.45,0.0,0.45,0.45,0.0,2.0341,0.0
3737940.1,1.259,0.1934,0.45,0.0,0.45,0.45,0.0,1.9364,0.0
4034641.8,1.2279,0.1832,0.45,0.0,0.45,0.45,0.0,1.8435,0.0
4355070.0,1.1976,0.1736,0.45,0.0,0.45,0.45,0.0,1.7552,0.0
4701098.4,1.1681,0.1645,0.45,0.0,0.45,0.45,0.0,1.6713,0.0
5074790.2,1.1394,0.1559,0.45,0.0,0.45,0.45,0.0,1.5915,0.0
5478148.0,1.1115,0.1477,0.45,0.0,0.45,0.45,0.0,1.5157,0.0
5913324.2,1.0843,0.14,0.45,0.0,0.45,0.45,0.0,1.4436,0.0
6382808.7,1.0579,0.1327,0.45,0.0,0.45,0.45,0.0,1.3752,0.0
6889316.3,1.0322,0.1257,0.45,0.0,0.45,0.45,0.0,1.3101,0.0
7435934.8,1.0071,0.1192,0.45,0.0,0.45,0.45,0.0,1.2482,0.0
8025982.7,0.9827,0.1129,0.45,0.0,0.45,0.45,0.0,1.1894,0.0
8662824.5,0.959,0.107,0.45,0.0,0.45,0.45,0.0,1.1334,0.0
9350250.2,0.9359,0.1014,0.45,0.0,0.45,0.45,0.0,1.0802,0.0
10092658.9,0.9134,0.096,0.45,0.0,0.45,0.45,0.0,1.0296,0.0
10893532.7,0.8914,0.091,0.45,0.0,0.45,0.45,0.0,0.9814,0.0
11757592.4,0.8701,0.0862,0.45,0.0,0.45,0.45,0.0,0.9356,0.0
12690167.0,0.8493,0.0816,0.45,0.0,0.45,0.45,0.0,0.892,0.0
13696550.7,0.8291,0.0772,0.45,0.0,0.45,0.45,0.0,0.8505,0.0
14783186.1,0.8093,0.0731,0.45,0.0,0.45,0.45,0.0,0.811,0.0
15957652.4,0.7901,0.0691,0.45,0.0,0.45,0.45,0.0,0.7735,0.0
17227369.5,0.7714,0.0654,0.45,0.0,0.45,0.45,0.0,0.7377,0.0
18601247.1,0.7532,0.0617,0.45,0.0,0.45,0.45,0.0,0.7036,0.0
19812282.9,0.7385,0.0589,0.45,0.1767,0.45,0.4168,0.0307,0.6721,0.0048
21208724.6,0.7232,0.0559,0.45,0.0543,0.45,0.4489,0.0008,0.6494,0.0
22912307.2,0.7063,0.0527,0.45,0.0869,0.45,0.4451,0.0027,0.6196,0.0001
24768281.1,0.6897,0.0496,0.45,0.1085,0.45,0.4399,0.0066,0.591,0.0003
26788220.9,0.6736,0.0467,0.45,0.1159,0.45,0.4369,0.0101,0.5636,0.0006
28989301.5,0.658,0.0438,0.45,0.1318,0.45,0.4297,0.0186,0.5369,0.0016
31392259.1,0.6428,0.0411,0.45,0.149,0.45,0.4193,0.0281,0.5108,0.0031
34020245.5,0.628,0.0386,0.45,0.1619,0.45,0.4088,0.0385,0.4854,0.0051
36899264.0,0.6136,0.0362,0.45,0.169,0.45,0.4005,0.0481,0.4611,0.0071
40058470.0,0.5997,0.034,0.45,0.1782,0.45,0.3891,0.058,0.4375,0.0093
43527279.1,0.5862,0.032,0.45,0.1844,0.45,0.3789,0.0689,0.4145,0.0119
47340108.2,0.5731,0.0301,0.45,0.1923,0.45,0.3657,0.0814,0.3918,0.0151
51537079.0,0.5604,0.0284,0.45,0.1976,0.45,0.3538,0.0932,0.3701,0.0181
56162549.5,0.5481,0.0269,0.45,0.2044,0.45,0.3389,0.1081,0.348,0.0223
61271634.9,0.5363,0.0255,0.45,0.2079,0.45,0.3271,0.12,0.3278,0.0255
66926767.7,0.5248,0.0242,0.45,0.2127,0.45,0.3124,0.1346,0.3073,0.0297
73206377.0,0.5138,0.023,0.45,0.2166,0.45,0.2981,0.1491,0.2875,0.0338
80218375.2,0.5031,0.022,0.45,0.2198,0.45,0.284,0.1632,0.2686,0.0377
88098639.1,0.4929,0.0211,0.45,0.2223,0.45,0.2702,0.1771,0.2505,0.0414
97033521.2,0.4832,0.0202,0.45,0.2259,0.45,0.2542,0.1932,0.2322,0.0461
107291558.6,0.4739,0.0195,0.45,0.2284,0.45,0.2394,0.2087,0.2148,0.0504
119290069.5,0.465,0.0189,0.45,0.2305,0.45,0.2252,0.2224,0.199,0.0538
133722714.1,0.4566,0.0183,0.45,0.2324,0.45,0.211,0.2367,0.1836,0.0575
151847078.0,0.4486,0.0179,0.45,0.2348,0.45,0.1963,0.2504,0.1693,0.0608
