age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
533658.2,1.9839,1.2465,0.51,0.0,0.51,0.51,0.0,5.3994,0.0
572419.4,1.9335,1.1753,0.51,0.0,0.51,0.51,0.0,5.1346,0.0
614532.1,1.8845,1.1079,0.51,0.0,0.51,0.51,0.0,4.8831,0.0
660249.8,1.8369,1.0442,0.51,0.0,0.51,0.51,0.0,4.6444,0.0
709873.3,1.7905,0.9841,0.51,0.0,0.51,0.51,0.0,4.4179,0.0
763737.4,1.7455,0.9275,0.51,0.0,0.51,0.51,0.0,4.2028,0.0
822098.4,1.7018,0.8742,0.51,0.0,0.51,0.51,0.0,3.9991,0.0
885569.3,1.6592,0.8238,0.51,0.0,0.51,0.51,0.0,3.8053,0.0
954595.6,1.6178,0.7762,0.51,0.0,0.51,0.51,0.0,3.6209,0.0
1029554.4,1.5774,0.7313,0.51,0.0,0.51,0.51,0.0,3.4458,0.0
1110843.0,1.5382,0.6891,0.51,0.0,0.51,0.51,0.0,3.2797,0.0
1199202.5,1.5,0.6493,0.51,0.0,0.51,0.51,0.0,3.1217,0.0
1295119.7,1.4629,0.6118,0.51,0.0,0.51,0.51,0.0,2.9716,0.0
1399222.3,1.4268,0.5764,0.51,0.0,0.51,0.51,0.0,2.8291,0.0
1512147.1,1.3916,0.5433,0.51,0.0,0.51,0.51,0.0,2.6937,0.0
1634660.7,1.3574,0.5121,0.51,0.0,0.51,0.51,0.0,2.565,0.0
1767563.9,1.3241,0.4827,0.51,0.0,0.51,0.51,0.0,2.4428,0.0
1912030.1,1.2917,0.4551,0.51,0.0,0.51,0.51,0.0,2.3263,0.0
2068744.6,1.2601,0.4291,0.51,0.0,0.51,0.51,0.0,2.2157,0.0
2238660.6,1.2294,0.4047,0.51,0.0,0.51,0.51,0.0,2.1105,0.0
2422857.5,1.1995,0.3818,0.51,0.0,0.51,0.51,0.0,2.0105,0.0
2622462.0,1.1704,0.3603,0.51,0.0,0.51,0.51,0.0,1.9155,0.0
2838401.5,1.1421,0.3401,0.51,0.0,0.51,0.51,0.0,1.8252,0.0
3072556.0,1.1145,0.3211,0.51,0.0,0.51,0.51,0.0,1.7392,0.0
3326217.0,1.0876,0.3034,0.51,0.0894,0.51,0.5083,0.0009,1.6574,0.0
3600758.3,1.0614,0.2867,0.51,0.1063,0.51,0.5069,0.0017,1.5795,0.0001
3897243.6,1.036,0.2711,0.51,0.1459,0.51,0.5017,0.0046,1.5053,0.0004
4218445.1,1.0112,0.2565,0.51,0.164,0.51,0.4974,0.0104,1.4338,0.0013
4565556.5,0.9871,0.2428,0.51,0.1954,0.51,0.4877,0.0198,1.3644,0.0037
4941486.5,0.9637,0.23,0.51,0.2112,0.51,0.4802,0.0277,1.2979,0.0063
5347862.7,0.9408,0.218,0.51,0.2273,0.51,0.4708,0.0362,1.2339,0.0094
5785550.7,0.9187,0.2068,0.51,0.2393,0.51,0.4617,0.0452,1.1724,0.013
6260001.3,0.8972,0.1962,0.51,0.2544,0.51,0.4491,0.0577,1.1113,0.0188
6773077.1,0.8762,0.1864,0.51,0.2624,0.51,0.4394,0.0674,1.054,0.0234
7327536.2,0.8559,0.1771,0.51,0.2733,0.51,0.4261,0.0805,0.9968,0.0302
7925298.3,0.8361,0.1685,0.51,0.2825,0.51,0.4127,0.0939,0.9416,0.0375
8572478.8,0.817,0.1604,0.51,0.2883,0.51,0.4009,0.1057,0.8894,0.0438
9271290.1,0.7984,0.1528,0.51,0.293,0.51,0.3891,0.1175,0.8394,0.0501
10027073.5,0.7803,0.1457,0.51,0.2968,0.51,0.3774,0.1309,0.7901,0.0576
10843942.5,0.7628,0.139,0.51,0.3028,0.51,0.3624,0.1443,0.7428,0.0649
11726476.8,0.7459,0.1328,0.51,0.3063,0.51,0.3492,0.1575,0.6975,0.072
12679921.4,0.7295,0.1271,0.51,0.3089,0.51,0.3362,0.1706,0.6543,0.0787
13709711.0,0.7136,0.1217,0.51,0.3133,0.51,0.3202,0.1866,0.6103,0.0878
14821038.3,0.6983,0.1167,0.51,0.3168,0.51,0.3047,0.2023,0.5684,0.0963
16024373.8,0.6835,0.112,0.51,0.3183,0.51,0.291,0.216,0.5298,0.1028
17326321.5,0.6693,0.1077,0.51,0.3203,0.51,0.2763,0.2308,0.492,0.11
18734734.2,0.6556,0.1037,0.51,0.3216,0.51,0.2621,0.2451,0.4562,0.1164
20264253.9,0.6424,0.1001,0.51,0.3241,0.51,0.2457,0.2616,0.4198,0.1245
21919609.0,0.6298,0.0968,0.51,0.3259,0.51,0.23,0.2762,0.3868,0.1303
23717939.5,0.6178,0.0939,0.51,0.3279,0.51,0.2138,0.2937,0.3524,0.1386
25670383.9,0.6063,0.0913,0.51,0.3283,0.51,0.1997,0.308,0.3225,0.1433
27791523.0,0.5955,0.0891,0.51,0.3306,0.51,0.183,0.3238,0.2926,0.1491
30099180.7,0.5853,0.0873,0.51,0.3336,0.51,0.1654,0.3406,0.263,0.1555
32615957.0,0.5758,0.0859,0.51,0.3351,0.51,0.1502,0.3561,0.2357,0.1602
35362175.2,0.567,0.0849,0.51,0.3372,0.51,0.1344,0.3722,0.2091,0.1651
38353357.7,0.5589,0.0845,0.51,0.3401,0.51,0.1185,0.3884,0.1834,0.1699
41592454.0,0.5515,0.0846,0.51,0.3428,0.51,0.1036,0.4051,0.1582,0.1751
45123057.2,0.5446,0.0853,0.51,0.3443,0.51,0.0909,0.4167,0.1391,0.1748
48935072.7,0.538,0.0864,0.51,0.3476,0.51,0.0775,0.4304,0.1185,0.177
53010358.4,0.5311,0.0878,0.51,0.3503,0.51,0.0659,0.4423,0.1005,0.1778
57338853.6,0.5235,0.0888,0.51,0.3506,0.51,0.0574,0.451,0.0866,0.1759
61931587.9,0.515,0.089,0.51,0.3508,0.51,0.0499,0.4586,0.0743,0.174
66987848.3,0.5054,0.0878,0.51,0.3482,0.51,0.0453,0.4634,0.0658,0.1704
72928280.4,0.4947,0.0845,0.51,0.3433,0.51,0.0428,0.466,0.06,0.1661
80814175.7,0.4826,0.0784,0.51,0.3397,0.51,0.0404,0.4684,0.0549,0.1644
87468952.0,0.4751,0.0733,0.51,0.3351,0.51,0.0415,0.4672,0.0549,0.1628
92961159.4,0.4709,0.0701,0.51,0.3327,0.51,0.0428,0.466,0.0556,0.1623
112348726.4,0.4676,0.0658,0.51,0.3283,0.51,0.0479,0.4611,0.0606,0.1619
158019682.7,0.4722,0.0662,0.51,0.3292,0.51,0.0514,0.4572,0.0661,0.1634
271663636.8,0.4756,0.0665,0.51,0.3276,0.51,0.0559,0.4526,0.0719,0.1629
554446160.8,0.4777,0.0668,0.51,0.3279,0.51,0.0574,0.451,0.0743,0.1634
1049002897.2,0.4796,0.0675,0.51,0.329,0.51,0.0574,0.451,0.0748,0.1642
1549002897.2,0.4814,0.0682,0.51,0.3299,0.51,0.0574,0.451,0.0753,0.1647
2049002897.2,0.4831,0.0688,0.51,0.3307,0.51,0.0574,0.451,0.0757,0.1651
2549002897.2,0.4845,0.0695,0.51,0.3314,0.51,0.0574,0.451,0.0761,0.1654
3049002897.2,0.4858,0.0701,0.51,0.3319,0.51,0.0574,0.451,0.0764,0.1655
3549002897.2,0.487,0.0706,0.51,0.3323,0.51,0.0574,0.451,0.0766,0.1656
4049002897.2,0.4882,0.0712,0.51,0.3346,0.51,0.0558,0.4526,0.0753,0.1672
4549002897.2,0.4893,0.0718,0.51,0.3349,0.51,0.0558,0.4526,0.0755,0.1672
5049002897.2,0.4903,0.0723,0.51,0.3352,0.51,0.0558,0.4526,0.0757,0.1672
5549002897.2,0.4914,0.0729,0.51,0.3355,0.51,0.0558,0.4526,0.0759,0.1671
6049002897.2,0.4924,0.0734,0.51,0.3358,0.51,0.0558,0.4526,0.0761,0.167
6549002897.2,0.4934,0.074,0.51,0.336,0.51,0.0558,0.4526,0.0763,0.1669
7049002897.2,0.4945,0.0746,0.51,0.3382,0.51,0.0543,0.4541,0.0749,0.1684
7549002897.2,0.4955,0.0751,0.51,0.3385,0.51,0.0543,0.4541,0.0751,0.1683
8049002897.2,0.4965,0.0757,0.51,0.3387,0.51,0.0543,0.4541,0.0753,0.1682
8549002897.2,0.4975,0.0763,0.51,0.3389,0.51,0.0543,0.4541,0.0755,0.1681
9049002897.2,0.4984,0.0769,0.51,0.3392,0.51,0.0543,0.4541,0.0757,0.1679
9549002897.2,0.4994,0.0775,0.51,0.3394,0.51,0.0543,0.4541,0.0758,0.1678
10049002897.2,0.5004,0.0781,0.51,0.3416,0.51,0.0528,0.4557,0.0744,0.1693
10549002897.2,0.5014,0.0787,0.51,0.3418,0.51,0.0528,0.4557,0.0746,0.1691
11049002897.2,0.5024,0.0793,0.51,0.3421,0.51,0.0528,0.4557,0.0748,0.169
11549002897.2,0.5034,0.08,0.51,0.3423,0.51,0.0528,0.4557,0.075,0.1688
12049002897.2,0.5044,0.0806,0.51,0.3445,0.51,0.0513,0.4572,0.0736,0.1703
12549002897.2,0.5054,0.0813,0.51,0.3448,0.51,0.0513,0.4572,0.0737,0.1701
13049002897.2,0.5064,0.0819,0.51,0.345,0.51,0.0513,0.4572,0.0739,0.17
13549002897.2,0.5075,0.0826,0.51,0.3452,0.51,0.0513,0.4572,0.0741,0.1698
14049002897.2,0.5085,0.0833,0.51,0.3475,0.51,0.0499,0.4586,0.0727,0.1712
14549002897.2,0.5095,0.084,0.51,0.3477,0.51,0.0499,0.4586,0.0729,0.1711
15049002897.2,0.5105,0.0847,0.51,0.348,0.51,0.0499,0.4586,0.0731,0.1709
15549002897.2,0.5116,0.0854,0.51,0.3482,0.51,0.0499,0.4586,0.0732,0.1707
16049002897.2,0.5126,0.0862,0.51,0.3485,0.51,0.0499,0.4586,0.0734,0.1706
16549002897.2,0.5137,0.0869,0.51,0.3487,0.51,0.0499,0.4586,0.0736,0.1704
17049002897.2,0.5147,0.0877,0.5099,0.3505,0.51,0.0489,0.46,0.0722,0.1718
17549002897.2,0.5158,0.0885,0.5099,0.3507,0.51,0.0489,0.46,0.0724,0.1716
18049002897.2,0.5168,0.0892,0.5099,0.351,0.51,0.0489,0.46,0.0726,0.1714
18549002897.2,0.5179,0.0901,0.5099,0.3513,0.51,0.0489,0.46,0.0728,0.1712
19049002897.2,0.519,0.0909,0.5099,0.3515,0.51,0.0488,0.46,0.073,0.171
19549002897.2,0.5201,0.0917,0.5099,0.3533,0.51,0.0478,0.4611,0.072,0.172
20049002897.2,0.5212,0.0926,0.5099,0.3536,0.51,0.0478,0.4611,0.0722,0.1718
20549002897.2,0.5223,0.0934,0.5099,0.3539,0.51,0.0478,0.4611,0.0724,0.1716
21049002897.2,0.5234,0.0943,0.5099,0.3542,0.51,0.0478,0.4611,0.0726,0.1714
21549002897.2,0.5246,0.0952,0.5099,0.3544,0.51,0.0478,0.4611,0.0728,0.1712
22049002897.2,0.5257,0.0962,0.5099,0.3547,0.51,0.0478,0.4611,0.0729,0.171
22549002897.2,0.5269,0.0971,0.5099,0.3571,0.51,0.0465,0.4621,0.072,0.172
23049002897.2,0.528,0.0981,0.5099,0.3574,0.51,0.0465,0.4621,0.0722,0.1718
23549002897.2,0.5292,0.0991,0.5099,0.3577,0.51,0.0465,0.4621,0.0724,0.1716
24049002897.2,0.5304,0.1001,0.5099,0.358,0.51,0.0465,0.4621,0.0726,0.1714
24549002897.2,0.5316,0.1011,0.5099,0.3605,0.51,0.0452,0.4634,0.0713,0.1727
25049002897.2,0.5328,0.1022,0.5099,0.3608,0.51,0.0452,0.4634,0.0715,0.1725
25549002897.2,0.5341,0.1032,0.5099,0.3611,0.51,0.0452,0.4634,0.0717,0.1723
26049002897.2,0.5353,0.1043,0.5099,0.3615,0.51,0.0452,0.4634,0.0719,0.1721
26449002897.2,0.5364,0.1052,0.5099,0.3617,0.51,0.0452,0.4634,0.0721,0.172
26549002897.2,0.5366,0.1055,0.5099,0.3618,0.51,0.0452,0.4634,0.0721,0.1719
27049002897.2,0.5379,0.1066,0.5099,0.3622,0.51,0.0452,0.4634,0.0723,0.1717
27549002897.2,0.5392,0.1078,0.5099,0.3625,0.51,0.0452,0.4634,0.0725,0.1715
28049002897.2,0.5406,0.109,0.5099,0.3629,0.51,0.0452,0.4634,0.0728,0.1713
28549002897.2,0.5419,0.1102,0.5099,0.3632,0.51,0.0452,0.4634,0.073,0.1711
29049002897.2,0.5433,0.1115,0.5099,0.3658,0.51,0.0439,0.4647,0.0717,0.1724
29549002897.2,0.5447,0.1128,0.5099,0.3662,0.51,0.0439,0.4647,0.0719,0.1722
30049002897.2,0.5461,0.1141,0.5099,0.3666,0.51,0.0439,0.4647,0.0722,0.172
30549002897.2,0.5476,0.1155,0.5099,0.367,0.51,0.0439,0.4647,0.0724,0.1718
31049002897.2,0.549,0.1169,0.5099,0.3674,0.51,0.0439,0.4647,0.0727,0.1715
31549002897.2,0.5505,0.1183,0.5099,0.3679,0.51,0.0439,0.4647,0.0729,0.1713
32049002897.2,0.5521,0.1198,0.5099,0.3683,0.51,0.0439,0.4647,0.0732,0.1711
32549002897.2,0.5536,0.1213,0.5099,0.371,0.51,0.0426,0.466,0.0719,0.1724
33049002897.2,0.5552,0.1229,0.5099,0.3715,0.51,0.0426,0.466,0.0722,0.1722
33549002897.2,0.5568,0.1245,0.5099,0.372,0.51,0.0426,0.466,0.0725,0.172
34049002897.2,0.5585,0.1261,0.5099,0.3725,0.51,0.0426,0.466,0.0727,0.1718
34549002897.2,0.5602,0.1278,0.5099,0.373,0.51,0.0426,0.466,0.073,0.1716
35049002897.2,0.5619,0.1296,0.5099,0.3735,0.51,0.0426,0.466,0.0733,0.1713
35549002897.2,0.5636,0.1314,0.5099,0.3763,0.51,0.0414,0.4672,0.0721,0.1727
36049002897.2,0.5654,0.1332,0.5099,0.3769,0.51,0.0414,0.4672,0.0724,0.1725
36549002897.2,0.5673,0.1351,0.5099,0.3775,0.51,0.0414,0.4672,0.0727,0.1722
37049002897.2,0.5692,0.1371,0.5099,0.3781,0.51,0.0414,0.4672,0.073,0.172
37549002897.2,0.5711,0.1391,0.5099,0.3787,0.51,0.0414,0.4672,0.0734,0.1718
38049002897.2,0.5731,0.1412,0.5099,0.3793,0.51,0.0414,0.4672,0.0737,0.1716
38549002897.2,0.5751,0.1434,0.5098,0.3824,0.51,0.0402,0.4684,0.0725,0.173
39049002897.2,0.5772,0.1456,0.5098,0.3831,0.51,0.0402,0.4684,0.0729,0.1728
39549002897.2,0.5794,0.148,0.5098,0.3838,0.51,0.0402,0.4684,0.0733,0.1726
40049002897.2,0.5816,0.1504,0.5098,0.3845,0.51,0.0402,0.4684,0.0737,0.1724
40549002897.2,0.5838,0.1529,0.5098,0.3853,0.51,0.0402,0.4684,0.0741,0.1722
41049002897.2,0.5862,0.1554,0.5098,0.3861,0.51,0.0402,0.4684,0.0745,0.1721
41549002897.2,0.5886,0.1581,0.5098,0.3894,0.51,0.0391,0.4696,0.0733,0.1735
42049002897.2,0.5911,0.1609,0.5098,0.3903,0.51,0.0391,0.4696,0.0738,0.1733
42549002897.2,0.5937,0.1638,0.5098,0.3912,0.51,0.0391,0.4696,0.0742,0.1732
43049002897.2,0.5963,0.1668,0.5098,0.3922,0.51,0.0391,0.4696,0.0747,0.1731
43549002897.2,0.5991,0.1699,0.5098,0.3932,0.51,0.039,0.4696,0.0752,0.1729
44049002897.2,0.6019,0.1732,0.5098,0.3943,0.51,0.039,0.4696,0.0758,0.1728
44549002897.2,0.6049,0.1766,0.5098,0.3954,0.51,0.039,0.4696,0.0763,0.1727
45049002897.2,0.608,0.1802,0.5098,0.3991,0.51,0.0379,0.4708,0.0753,0.1743
45549002897.2,0.6112,0.1839,0.5098,0.4004,0.51,0.0379,0.4708,0.0759,0.1742
46049002897.2,0.6146,0.1879,0.5098,0.4017,0.51,0.0379,0.4708,0.0765,0.1742
46549002897.2,0.6181,0.192,0.5098,0.403,0.51,0.0379,0.4708,0.0771,0.1741
47049002897.2,0.6218,0.1964,0.5098,0.4045,0.51,0.0379,0.4708,0.0778,0.1741
47549002897.2,0.6257,0.201,0.5098,0.406,0.51,0.0379,0.4708,0.0786,0.1741
48049002897.2,0.6297,0.2058,0.5098,0.4076,0.51,0.0379,0.4708,0.0794,0.1742
48549002897.2,0.634,0.211,0.5098,0.4094,0.51,0.0379,0.4708,0.0802,0.1742
49049002897.2,0.6385,0.2165,0.5098,0.4112,0.51,0.0379,0.4708,0.0811,0.1743
49549002897.2,0.6433,0.2223,0.5098,0.416,0.51,0.0368,0.4719,0.0803,0.1762
50049002897.2,0.6484,0.2285,0.5097,0.4182,0.51,0.0368,0.4719,0.0813,0.1764
50549002897.2,0.6532,0.2347,0.5097,0.4202,0.51,0.0368,0.4719,0.0823,0.1765
51049002897.2,0.6583,0.2413,0.5097,0.4223,0.51,0.0368,0.4719,0.0833,0.1767
51549002897.2,0.6639,0.2483,0.5097,0.4247,0.51,0.0368,0.4719,0.0844,0.177
52049002897.2,0.6698,0.2559,0.5097,0.4273,0.51,0.0368,0.4719,0.0856,0.1774
52549002897.2,0.6762,0.2641,0.5097,0.4301,0.51,0.0368,0.4719,0.087,0.1779
53049002897.2,0.683,0.2728,0.5097,0.4332,0.51,0.0368,0.4719,0.0884,0.1785
53549002897.2,0.6904,0.2823,0.5097,0.4366,0.51,0.0367,0.4719,0.09,0.1792
54049002897.2,0.6984,0.2925,0.5097,0.4402,0.51,0.0367,0.4719,0.0917,0.1801
54549002897.2,0.707,0.3036,0.5097,0.4443,0.51,0.0367,0.4719,0.0937,0.1811
55049002897.2,0.7164,0.3157,0.5097,0.4487,0.51,0.0367,0.4719,0.0958,0.1823
55549002897.2,0.7265,0.3288,0.5097,0.4536,0.51,0.0367,0.4719,0.0981,0.1836
56049002897.2,0.7374,0.343,0.5097,0.4554,0.51,0.0378,0.4708,0.1027,0.1831
56549002897.2,0.7491,0.3585,0.5096,0.461,0.51,0.0378,0.4708,0.1056,0.1848
57032165750.4,0.7612,0.3746,0.5096,0.4669,0.51,0.0378,0.4708,0.1086,0.1866
57378095127.1,0.7708,0.3873,0.5096,0.4717,0.51,0.0378,0.4708,0.111,0.1882
57638054815.2,0.7788,0.3977,0.5096,0.4719,0.51,0.0389,0.4696,0.1154,0.1874
57860489339.1,0.7861,0.4073,0.5096,0.4758,0.51,0.0389,0.4696,0.1174,0.1889
58060362277.1,0.7932,0.4163,0.5096,0.4795,0.51,0.0389,0.4696,0.1193,0.1904
58243110541.6,0.8,0.4251,0.5096,0.4832,0.51,0.0388,0.4696,0.1212,0.1919
58312031020.8,0.8027,0.4285,0.5096,0.4806,0.51,0.04,0.4684,0.1244,0.1901
