age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
500482.2,2.0591,1.3961,0.53,0.0,0.53,0.53,0.0,6.0425,0.0
536521.0,2.0067,1.3168,0.53,0.0,0.53,0.53,0.0,5.7457,0.0
575656.0,1.9558,1.2418,0.53,0.0,0.53,0.53,0.0,5.4638,0.0
618131.7,1.9063,1.1708,0.53,0.0,0.53,0.53,0.0,5.1964,0.0
664235.0,1.8582,1.1038,0.53,0.0,0.53,0.53,0.0,4.9425,0.0
714295.6,1.8114,1.0405,0.53,0.0,0.53,0.53,0.0,4.7014,0.0
768492.2,1.7659,0.9808,0.53,0.0,0.53,0.53,0.0,4.4731,0.0
827440.9,1.7217,0.9245,0.53,0.0,0.53,0.53,0.0,4.256,0.0
891542.8,1.6786,0.8712,0.53,0.0,0.53,0.53,0.0,4.0494,0.0
961161.0,1.6366,0.8209,0.53,0.0,0.53,0.53,0.0,3.8532,0.0
1036739.5,1.5958,0.7736,0.53,0.0,0.53,0.53,0.0,3.6669,0.0
1118661.4,1.5562,0.729,0.53,0.0,0.53,0.53,0.0,3.4902,0.0
1207434.9,1.5177,0.6871,0.53,0.0,0.53,0.53,0.0,3.3226,0.0
1304017.5,1.4802,0.6474,0.53,0.0,0.53,0.53,0.0,3.163,0.0
1408666.0,1.4437,0.6101,0.53,0.0,0.53,0.53,0.0,3.0116,0.0
1522409.6,1.4082,0.5749,0.53,0.0,0.53,0.53,0.0,2.8675,0.0
1646111.4,1.3736,0.5417,0.53,0.0,0.53,0.53,0.0,2.7304,0.0
1779964.3,1.34,0.5105,0.53,0.0,0.53,0.53,0.0,2.6004,0.0
1924854.3,1.3073,0.4813,0.53,0.0,0.53,0.53,0.0,2.4771,0.0
2082470.2,1.2754,0.4537,0.53,0.0,0.53,0.53,0.0,2.3595,0.0
2253202.4,1.2445,0.4278,0.53,0.0,0.53,0.53,0.0,2.2479,0.0
2438634.6,1.2143,0.4034,0.53,0.0,0.53,0.53,0.0,2.1416,0.0
2639460.8,1.1849,0.3806,0.53,0.0,0.53,0.53,0.0,2.0406,0.0
2857627.5,1.1562,0.359,0.53,0.0,0.53,0.53,0.0,1.9444,0.0
3093664.4,1.1283,0.3389,0.53,0.1038,0.53,0.5275,0.0018,1.8529,0.0001
3349650.3,1.1012,0.32,0.53,0.1384,0.53,0.5238,0.004,1.7656,0.0003
3627310.8,1.0747,0.3023,0.53,0.1661,0.53,0.5186,0.0087,1.6819,0.0011
