age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
517445.2,1.9526,1.1304,0.47,0.0,0.47,0.47,0.0,4.8102,0.0
554306.4,1.9031,1.0657,0.47,0.0,0.47,0.47,0.0,4.575,0.0
594359.4,1.8549,1.0044,0.47,0.0,0.47,0.47,0.0,4.3515,0.0
637763.9,1.8081,0.9468,0.47,0.0,0.47,0.47,0.0,4.1398,0.0
685052.9,1.7625,0.8923,0.47,0.0,0.47,0.47,0.0,3.938,0.0
736413.2,1.7182,0.8408,0.47,0.0,0.47,0.47,0.0,3.7465,0.0
792168.1,1.675,0.7922,0.47,0.0,0.47,0.47,0.0,3.5646,0.0
852692.3,1.6331,0.7466,0.47,0.0,0.47,0.47,0.0,3.3919,0.0
918388.8,1.5923,0.7035,0.47,0.0,0.47,0.47,0.0,3.228,0.0
989690.2,1.5527,0.6631,0.47,0.0,0.47,0.47,0.0,3.0723,0.0
1067069.6,1.5141,0.625,0.47,0.0,0.47,0.47,0.0,2.9244,0.0
1150990.8,1.4766,0.5892,0.47,0.0,0.47,0.47,0.0,2.784,0.0
1242116.8,1.4401,0.5554,0.47,0.0,0.47,0.47,0.0,2.6505,0.0
1340939.2,1.4045,0.5238,0.47,0.0,0.47,0.47,0.0,2.5236,0.0
1448213.3,1.3699,0.494,0.47,0.0,0.47,0.47,0.0,2.403,0.0
1564346.2,1.3363,0.466,0.47,0.0,0.47,0.47,0.0,2.2885,0.0
1690133.4,1.3036,0.4397,0.47,0.0,0.47,0.47,0.0,2.1798,0.0
1826678.4,1.2718,0.415,0.47,0.0,0.47,0.47,0.0,2.0762,0.0
1974851.0,1.2407,0.3917,0.47,0.0,0.47,0.47,0.0,1.9776,0.0
2134860.7,1.2105,0.3699,0.47,0.0,0.47,0.47,0.0,1.8842,0.0
2308332.2,1.1811,0.3493,0.47,0.0,0.47,0.47,0.0,1.7952,0.0
2495873.7,1.1526,0.33,0.47,0.0,0.47,0.47,0.0,1.7106,0.0
2698985.8,1.1247,0.3119,0.47,0.0,0.47,0.47,0.0,1.6302,0.0
2918876.2,1.0976,0.2949,0.47,0.0,0.47,0.47,0.0,1.5536,0.0
3156759.5,1.0711,0.2788,0.47,0.0,0.47,0.47,0.0,1.4807,0.0
3414067.2,1.0454,0.2638,0.47,0.0,0.47,0.47,0.0,1.4112,0.0
3691668.4,1.0203,0.2496,0.47,0.0,0.47,0.47,0.0,1.3453,0.0
3991862.2,0.9959,0.2363,0.47,0.0,0.47,0.47,0.0,1.2825,0.0
4315972.3,0.9721,0.2239,0.47,0.08,0.47,0.4684,0.0008,1.2226,0.0
4665760.4,0.9489,0.2121,0.47,0.1147,0.47,0.4651,0.0032,1.1656,0.0002
5042337.6,0.9264,0.2011,0.47,0.1357,0.47,0.4614,0.0049,1.1114,0.0003
5447634.8,0.9045,0.1908,0.47,0.1556,0.47,0.4563,0.0116,1.059,0.0013
5886608.7,0.8832,0.181,0.47,0.1676,0.47,0.4518,0.0159,1.009,0.0022
6360664.8,0.8623,0.1719,0.47,0.1876,0.47,0.4432,0.0243,0.96,0.0042
6871805.6,0.8421,0.1632,0.47,0.2009,0.47,0.4353,0.032,0.9132,0.0065
7422195.1,0.8224,0.1551,0.47,0.2119,0.47,0.4269,0.0402,0.868,0.0091
8015339.7,0.8033,0.1475,0.47,0.2258,0.47,0.4154,0.0517,0.8233,0.0133
8656012.2,0.7846,0.1403,0.47,0.2332,0.47,0.4064,0.0606,0.7813,0.0166
9346577.8,0.7666,0.1336,0.47,0.2394,0.47,0.3973,0.0696,0.7409,0.0201
10090903.1,0.749,0.1272,0.47,0.2482,0.47,0.385,0.0819,0.7005,0.0253
10893276.7,0.7319,0.1213,0.47,0.2522,0.47,0.3757,0.0912,0.6632,0.029
11755652.8,0.7154,0.1157,0.47,0.2586,0.47,0.3633,0.1052,0.6247,0.0354
12686990.2,0.6993,0.1104,0.47,0.2639,0.47,0.3509,0.116,0.5895,0.04
13692714.6,0.6837,0.1055,0.47,0.2654,0.47,0.3416,0.1253,0.5567,0.0435
14777330.2,0.6686,0.1008,0.47,0.2704,0.47,0.3279,0.1391,0.5224,0.0497
15945929.6,0.6539,0.0965,0.47,0.2744,0.47,0.3143,0.1542,0.4886,0.0568
17206245.0,0.6397,0.0924,0.47,0.2753,0.47,0.3039,0.1646,0.4592,0.0606
18568233.9,0.626,0.0886,0.47,0.279,0.47,0.2893,0.1778,0.4292,0.0661
20038013.0,0.6127,0.0851,0.47,0.2799,0.47,0.278,0.1892,0.4016,0.0702
21625588.0,0.5999,0.0817,0.47,0.2832,0.47,0.2628,0.2045,0.3726,0.0768
23339288.2,0.5876,0.0787,0.47,0.2848,0.47,0.2494,0.218,0.346,0.0819
25195857.7,0.5757,0.0758,0.47,0.2859,0.47,0.2364,0.231,0.3208,0.0864
27208787.7,0.5642,0.0732,0.47,0.2881,0.47,0.2215,0.2472,0.2943,0.0931
29390273.2,0.5533,0.0708,0.47,0.2888,0.47,0.2085,0.258,0.2729,0.0954
31760099.0,0.5428,0.0687,0.47,0.2899,0.47,0.1948,0.2729,0.2495,0.1006
