age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
187212111137.9,0.5638,0.0622,0.3897,0.2861,0.39,0.0939,0.2934,0.1228,0.0608
187712111137.9,0.5661,0.0629,0.3897,0.2867,0.39,0.0939,0.2934,0.1236,0.0608
508434.9,2.3262,0.8044,0.39,0.0,0.39,0.39,0.0,5.549,0.0
539264.5,2.2655,0.7588,0.39,0.0,0.39,0.39,0.0,5.2725,0.0
572472.2,2.2066,0.7162,0.39,0.0,0.39,0.39,0.0,5.011,0.0
608573.5,2.1497,0.6763,0.39,0.0,0.39,0.39,0.0,4.7636,0.0
647839.0,2.0941,0.6388,0.39,0.0,0.39,0.39,0.0,4.528,0.0
690368.4,2.0401,0.6036,0.39,0.0,0.39,0.39,0.0,4.3046,0.0
736493.6,1.9876,0.5705,0.39,0.0,0.39,0.39,0.0,4.0924,0.0
786441.6,1.9366,0.5394,0.39,0.0,0.39,0.39,0.0,3.891,0.0
840541.1,1.887,0.5102,0.39,0.0,0.39,0.39,0.0,3.6997,0.0
899012.7,1.8388,0.4828,0.39,0.0,0.39,0.39,0.0,3.5184,0.0
962184.9,1.792,0.457,0.39,0.0,0.39,0.39,0.0,3.3464,0.0
1030669.6,1.7464,0.4327,0.39,0.0,0.39,0.39,0.0,3.1827,0.0
1104672.5,1.7021,0.4098,0.39,0.0,0.39,0.39,0.0,3.0272,0.0
1184656.5,1.659,0.3883,0.39,0.0,0.39,0.39,0.0,2.8796,0.0
1271065.0,1.6171,0.368,0.39,0.0,0.39,0.39,0.0,2.7394,0.0
1364387.7,1.5763,0.3488,0.39,0.0,0.39,0.39,0.0,2.6063,0.0
1464972.4,1.5367,0.3307,0.39,0.0,0.39,0.39,0.0,2.48,0.0
1573719.2,1.4981,0.3136,0.39,0.0,0.39,0.39,0.0,2.3599,0.0
1690980.7,1.4606,0.2975,0.39,0.0,0.39,0.39,0.0,2.2458,0.0
1817514.1,1.4241,0.2822,0.39,0.0,0.39,0.39,0.0,2.1374,0.0
1953608.5,1.3887,0.2678,0.39,0.0,0.39,0.39,0.0,2.0347,0.0
2100658.4,1.3541,0.2541,0.39,0.0,0.39,0.39,0.0,1.9369,0.0
2259080.6,1.3206,0.2412,0.39,0.0,0.39,0.39,0.0,1.844,0.0
2429855.3,1.2879,0.229,0.39,0.0,0.39,0.39,0.0,1.7557,0.0
2613875.0,1.2561,0.2174,0.39,0.0,0.39,0.39,0.0,1.6718,0.0
2811994.5,1.2252,0.2065,0.39,0.0,0.39,0.39,0.0,1.592,0.0
3025382.3,1.1951,0.1961,0.39,0.0,0.39,0.39,0.0,1.5162,0.0
3255129.6,1.1658,0.1863,0.39,0.0,0.39,0.39,0.0,1.4442,0.0
3502185.6,1.1373,0.177,0.39,0.0,0.39,0.39,0.0,1.3757,0.0
3768003.8,1.1096,0.1682,0.39,0.0,0.39,0.39,0.0,1.3107,0.0
4054622.8,1.0826,0.1598,0.39,0.0,0.39,0.39,0.0,1.2487,0.0
4362364.7,1.0563,0.1519,0.39,0.0,0.39,0.39,0.0,1.1898,0.0
4694109.1,1.0307,0.1444,0.39,0.0,0.39,0.39,0.0,1.1337,0.0
5050833.9,1.0058,0.1372,0.39,0.0,0.39,0.39,0.0,1.0804,0.0
5435169.2,0.9815,0.1305,0.39,0.0,0.39,0.39,0.0,1.0297,0.0
5848191.7,0.9578,0.124,0.39,0.0,0.39,0.39,0.0,0.9814,0.0
6291610.9,0.9348,0.118,0.39,0.0,0.39,0.39,0.0,0.9355,0.0
6764463.6,0.9126,0.1123,0.39,0.0,0.39,0.39,0.0,0.8922,0.0
7275254.3,0.8908,0.1068,0.39,0.0,0.39,0.39,0.0,0.8507,0.0
7824782.4,0.8695,0.1017,0.39,0.0,0.39,0.39,0.0,0.8112,0.0
8415842.3,0.8488,0.0968,0.39,0.0,0.39,0.39,0.0,0.7735,0.0
9045989.4,0.8288,0.0922,0.39,0.0,0.39,0.39,0.0,0.7379,0.0
9726731.9,0.8091,0.0878,0.39,0.0,0.39,0.39,0.0,0.7038,0.0
10454819.0,0.79,0.0836,0.39,0.0,0.39,0.39,0.0,0.6713,0.0
11238686.8,0.7713,0.0797,0.39,0.0,0.39,0.39,0.0,0.6404,0.0
12080989.0,0.7531,0.076,0.39,0.0,0.39,0.39,0.0,0.6108,0.0
12984240.7,0.7353,0.0724,0.39,0.0,0.39,0.39,0.0,0.5827,0.0
13944749.1,0.7181,0.0691,0.39,0.0,0.39,0.39,0.0,0.5561,0.0
14981293.5,0.7012,0.0659,0.39,0.0,0.39,0.39,0.0,0.5306,0.0
16093646.0,0.6847,0.0629,0.39,0.0,0.39,0.39,0.0,0.5063,0.0
17282027.0,0.6687,0.06,0.39,0.0443,0.39,0.3893,0.0003,0.4831,0.0
18559306.5,0.6531,0.0573,0.39,0.0572,0.39,0.3884,0.001,0.461,0.0
19928296.0,0.6378,0.0547,0.39,0.0787,0.39,0.3857,0.0024,0.4399,0.0001
