age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
185523402716.2,0.3534,0.023,0.3299,0.187,0.33,0.1276,0.2008,0.0688,0.0284
186023402716.2,0.3536,0.023,0.3299,0.187,0.33,0.1276,0.2008,0.0688,0.0284
186523402716.2,0.3538,0.023,0.3299,0.1869,0.33,0.1276,0.2008,0.0688,0.0284
500337.9,2.0033,0.7008,0.33,0.0,0.33,0.33,0.0,3.4942,0.0
529504.3,1.9518,0.6618,0.33,0.0,0.33,0.33,0.0,3.3229,0.0
560810.6,1.9019,0.6253,0.33,0.0,0.33,0.33,0.0,3.1609,0.0
594778.9,1.8534,0.591,0.33,0.0,0.33,0.33,0.0,3.0069,0.0
631643.7,1.8062,0.5586,0.33,0.0,0.33,0.33,0.0,2.8604,0.0
671422.0,1.7604,0.5283,0.33,0.0,0.33,0.33,0.0,2.7217,0.0
714553.3,1.7159,0.4998,0.33,0.0,0.33,0.33,0.0,2.5896,0.0
761261.9,1.6725,0.4728,0.33,0.0,0.33,0.33,0.0,2.4641,0.0
811713.9,1.6303,0.4475,0.33,0.0,0.33,0.33,0.0,2.345,0.0
866280.5,1.5893,0.4236,0.33,0.0,0.33,0.33,0.0,2.2318,0.0
925266.1,1.5494,0.4011,0.33,0.0,0.33,0.33,0.0,2.1242,0.0
988874.2,1.5107,0.38,0.33,0.0,0.33,0.33,0.0,2.0222,0.0
1057420.4,1.4731,0.3601,0.33,0.0,0.33,0.33,0.0,1.9254,0.0
1131607.7,1.4364,0.3413,0.33,0.0,0.33,0.33,0.0,1.8332,0.0
1211866.7,1.4007,0.3235,0.33,0.0,0.33,0.33,0.0,1.7454,0.0
1298509.2,1.3659,0.3067,0.33,0.0,0.33,0.33,0.0,1.6619,0.0
1391953.2,1.3321,0.2908,0.33,0.0,0.33,0.33,0.0,1.5825,0.0
1492643.1,1.2992,0.2759,0.33,0.0,0.33,0.33,0.0,1.5071,0.0
1601125.2,1.2672,0.2618,0.33,0.0,0.33,0.33,0.0,1.4355,0.0
1718206.7,1.236,0.2484,0.33,0.0,0.33,0.33,0.0,1.3674,0.0
1844367.5,1.2057,0.2358,0.33,0.0,0.33,0.33,0.0,1.3026,0.0
1980242.3,1.1762,0.2238,0.33,0.0,0.33,0.33,0.0,1.241,0.0
2125962.2,1.1476,0.2126,0.33,0.0,0.33,0.33,0.0,1.1826,0.0
2283106.3,1.1197,0.2019,0.33,0.0,0.33,0.33,0.0,1.127,0.0
2452819.9,1.0925,0.1918,0.33,0.0,0.33,0.33,0.0,1.0739,0.0
2635338.0,1.066,0.1822,0.33,0.0,0.33,0.33,0.0,1.0235,0.0
2831803.2,1.0402,0.1731,0.33,0.0,0.33,0.33,0.0,0.9755,0.0
3043225.2,1.0151,0.1645,0.33,0.0,0.33,0.33,0.0,0.9299,0.0
3270592.8,0.9907,0.1563,0.33,0.0,0.33,0.33,0.0,0.8864,0.0
3515085.3,0.9669,0.1486,0.33,0.0,0.33,0.33,0.0,0.8451,0.0
3778121.4,0.9437,0.1413,0.33,0.0,0.33,0.33,0.0,0.8057,0.0
4060688.8,0.9211,0.1343,0.33,0.0,0.33,0.33,0.0,0.7683,0.0
4364125.7,0.8991,0.1278,0.33,0.0,0.33,0.33,0.0,0.7327,0.0
4690653.3,0.8777,0.1215,0.33,0.0,0.33,0.33,0.0,0.6988,0.0
5041768.8,0.8568,0.1156,0.33,0.0,0.33,0.33,0.0,0.6665,0.0
5417470.0,0.8365,0.1101,0.33,0.0,0.33,0.33,0.0,0.6358,0.0
5822272.6,0.8167,0.1048,0.33,0.0,0.33,0.33,0.0,0.6065,0.0
6257713.6,0.7974,0.0998,0.33,0.0,0.33,0.33,0.0,0.5786,0.0
6724393.8,0.7785,0.095,0.33,0.0,0.33,0.33,0.0,0.552,0.0
7225787.7,0.7601,0.0905,0.33,0.0,0.33,0.33,0.0,0.5266,0.0
7764099.6,0.7422,0.0863,0.33,0.0,0.33,0.33,0.0,0.5024,0.0
8341482.7,0.7247,0.0822,0.33,0.0,0.33,0.33,0.0,0.4794,0.0
8960373.5,0.7077,0.0784,0.33,0.0,0.33,0.33,0.0,0.4575,0.0
9623585.2,0.6911,0.0748,0.33,0.0,0.33,0.33,0.0,0.4366,0.0
10334105.7,0.6749,0.0714,0.33,0.0,0.33,0.33,0.0,0.4167,0.0
11095125.4,0.6591,0.0681,0.33,0.0,0.33,0.33,0.0,0.3977,0.0
11908081.7,0.6438,0.0651,0.33,0.0,0.33,0.33,0.0,0.3796,0.0
12779707.9,0.6288,0.0621,0.33,0.0,0.33,0.33,0.0,0.3624,0.0
13712812.4,0.6141,0.0594,0.33,0.0,0.33,0.33,0.0,0.346,0.0
14711720.0,0.5999,0.0567,0.33,0.0,0.33,0.33,0.0,0.3303,0.0
15779284.8,0.5859,0.0542,0.33,0.0,0.33,0.33,0.0,0.3153,0.0
16913724.4,0.5725,0.0519,0.33,0.0,0.33,0.33,0.0,0.3012,0.0
18134324.4,0.5592,0.0496,0.33,0.0,0.33,0.33,0.0,0.2876,0.0
19440027.1,0.5463,0.0475,0.33,0.0453,0.33,0.3289,0.0006,0.2746,0.0
20836444.4,0.5337,0.0454,0.33,0.0539,0.33,0.328,0.0011,0.2622,0.0
22328129.9,0.5214,0.0435,0.33,0.0661,0.33,0.3261,0.002,0.2504,0.0
23917531.4,0.5095,0.0416,0.33,0.0807,0.33,0.3226,0.0061,0.239,0.0002
25621253.5,0.4978,0.0398,0.33,0.0897,0.33,0.3192,0.0085,0.2282,0.0003
27448976.5,0.4864,0.0381,0.33,0.101,0.33,0.3138,0.0144,0.2175,0.0007
29405883.3,0.4753,0.0365,0.33,0.1076,0.33,0.3094,0.0188,0.2073,0.0011
31498008.5,0.4645,0.035,0.33,0.1124,0.33,0.3051,0.0234,0.1976,0.0015
33739944.1,0.454,0.0335,0.33,0.1179,0.33,0.2998,0.0283,0.1882,0.002
36141296.4,0.4437,0.0321,0.33,0.1238,0.33,0.2932,0.0353,0.1789,0.0028
38722851.7,0.4338,0.0308,0.33,0.1252,0.33,0.2896,0.0394,0.1704,0.0032
41495864.9,0.424,0.0295,0.33,0.1303,0.33,0.2822,0.0457,0.1619,0.0039
44472548.1,0.4146,0.0283,0.33,0.1336,0.33,0.2758,0.0521,0.1538,0.0047
47684307.6,0.4054,0.0271,0.33,0.1354,0.33,0.2703,0.0575,0.1461,0.0053
51163690.0,0.3965,0.026,0.33,0.1378,0.33,0.2638,0.0651,0.1384,0.0063
54921291.2,0.3878,0.025,0.33,0.1389,0.33,0.2584,0.0705,0.1314,0.0069
