age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
185409872139.5,0.6645,0.1275,0.3696,0.3268,0.37,0.0744,0.2933,0.1306,0.0628
185609872139.5,0.6673,0.129,0.3696,0.3279,0.37,0.0744,0.2933,0.1316,0.0629
500386.7,2.056,0.8049,0.37,0.0,0.37,0.37,0.0,4.143,0.0
531267.0,2.0033,0.7596,0.37,0.0,0.37,0.37,0.0,3.9395,0.0
564812.6,1.9519,0.7169,0.37,0.0,0.37,0.37,0.0,3.7462,0.0
601197.1,1.902,0.6767,0.37,0.0,0.37,0.37,0.0,3.5627,0.0
640642.8,1.8535,0.6389,0.37,0.0,0.37,0.37,0.0,3.3885,0.0
683388.3,1.8064,0.6035,0.37,0.0,0.37,0.37,0.0,3.2232,0.0
729716.9,1.7605,0.5701,0.37,0.0,0.37,0.37,0.0,3.0662,0.0
779878.5,1.716,0.5387,0.37,0.0,0.37,0.37,0.0,2.9171,0.0
834171.4,1.6727,0.5092,0.37,0.0,0.37,0.37,0.0,2.7756,0.0
892841.8,1.6306,0.4815,0.37,0.0,0.37,0.37,0.0,2.6414,0.0
956555.1,1.5896,0.4553,0.37,0.0,0.37,0.37,0.0,2.5134,0.0
1025484.3,1.5497,0.4306,0.37,0.0,0.37,0.37,0.0,2.3919,0.0
1100020.1,1.5109,0.4075,0.37,0.0,0.37,0.37,0.0,2.2766,0.0
1180611.7,1.4732,0.3856,0.37,0.0,0.37,0.37,0.0,2.1669,0.0
1267675.4,1.4365,0.3651,0.37,0.0,0.37,0.37,0.0,2.0628,0.0
1361773.1,1.4008,0.3457,0.37,0.0,0.37,0.37,0.0,1.9639,0.0
1463340.1,1.3661,0.3275,0.37,0.0,0.37,0.37,0.0,1.8699,0.0
1572928.8,1.3324,0.3104,0.37,0.0,0.37,0.37,0.0,1.7806,0.0
1691348.4,1.2995,0.2941,0.37,0.0,0.37,0.37,0.0,1.6956,0.0
1819091.8,1.2675,0.2788,0.37,0.0,0.37,0.37,0.0,1.6149,0.0
1956780.7,1.2364,0.2644,0.37,0.0,0.37,0.37,0.0,1.5382,0.0
2104964.4,1.2062,0.2508,0.37,0.0,0.37,0.37,0.0,1.4654,0.0
2265031.2,1.1767,0.2379,0.37,0.0,0.37,0.37,0.0,1.3961,0.0
2437486.9,1.1481,0.2258,0.37,0.0,0.37,0.37,0.0,1.3301,0.0
2622827.6,1.1202,0.2143,0.37,0.0,0.37,0.37,0.0,1.2676,0.0
2822483.2,1.0931,0.2035,0.37,0.0,0.37,0.37,0.0,1.208,0.0
3037801.3,1.0667,0.1932,0.37,0.0,0.37,0.37,0.0,1.1513,0.0
3269793.7,1.0409,0.1835,0.37,0.0,0.37,0.37,0.0,1.0973,0.0
3519937.2,1.0158,0.1743,0.37,0.0,0.37,0.37,0.0,1.0459,0.0
3789282.9,0.9913,0.1656,0.37,0.0,0.37,0.37,0.0,0.9969,0.0
4078988.7,0.9675,0.1573,0.37,0.0,0.37,0.37,0.0,0.9504,0.0
4390279.0,0.9443,0.1495,0.37,0.0,0.37,0.37,0.0,0.9061,0.0
4725474.3,0.9217,0.1421,0.37,0.0,0.37,0.37,0.0,0.8639,0.0
5085497.0,0.8997,0.1352,0.37,0.0,0.37,0.37,0.0,0.8238,0.0
5472517.2,0.8783,0.1286,0.37,0.0,0.37,0.37,0.0,0.7856,0.0
5888220.0,0.8575,0.1223,0.37,0.0,0.37,0.37,0.0,0.7493,0.0
6334325.9,0.8372,0.1164,0.37,0.0,0.37,0.37,0.0,0.7147,0.0
6813839.6,0.8173,0.1108,0.37,0.0,0.37,0.37,0.0,0.6818,0.0
7329007.4,0.798,0.1055,0.37,0.0,0.37,0.37,0.0,0.6504,0.0
7882354.6,0.7792,0.1005,0.37,0.0,0.37,0.37,0.0,0.6205,0.0
8475998.1,0.7608,0.0957,0.37,0.0,0.37,0.37,0.0,0.592,0.0
9110891.3,0.743,0.0913,0.37,0.0,0.37,0.37,0.0,0.5649,0.0
9793338.5,0.7255,0.087,0.37,0.0,0.37,0.37,0.0,0.539,0.0
10524977.6,0.7085,0.083,0.37,0.0,0.37,0.37,0.0,0.5144,0.0
11309668.3,0.692,0.0791,0.37,0.0,0.37,0.37,0.0,0.4909,0.0
12150534.8,0.6758,0.0755,0.37,0.0,0.37,0.37,0.0,0.4685,0.0
13050863.9,0.66,0.0721,0.37,0.0437,0.37,0.3694,0.0003,0.4472,0.0
14014642.1,0.6447,0.0688,0.37,0.0624,0.37,0.368,0.0012,0.4269,0.0
15044503.1,0.6297,0.0657,0.37,0.0894,0.37,0.3639,0.0034,0.4074,0.0001
16149608.0,0.6151,0.0628,0.37,0.0872,0.37,0.3639,0.0034,0.389,0.0001
17334590.6,0.6009,0.06,0.37,0.1038,0.37,0.3592,0.0083,0.371,0.0004
18604136.5,0.587,0.0573,0.37,0.1168,0.37,0.3538,0.0148,0.3536,0.001
19963516.4,0.5735,0.0548,0.37,0.1274,0.37,0.3479,0.0201,0.3369,0.0016
21413146.2,0.5604,0.0524,0.37,0.1362,0.37,0.3416,0.0263,0.3209,0.0024
22972075.1,0.5476,0.0502,0.37,0.1418,0.37,0.3361,0.0317,0.3055,0.0032
24642664.1,0.5351,0.048,0.37,0.1481,0.37,0.3293,0.0395,0.2903,0.0045
26435366.2,0.5229,0.0459,0.37,0.1519,0.37,0.3235,0.0453,0.276,0.0054
28357516.5,0.5111,0.044,0.37,0.1592,0.37,0.314,0.0536,0.2618,0.0068
30417003.7,0.4996,0.0421,0.37,0.1629,0.37,0.3068,0.0608,0.2485,0.0081
32618876.8,0.4885,0.0404,0.37,0.1654,0.37,0.3001,0.0681,0.2356,0.0094
34999090.0,0.4776,0.0387,0.37,0.1695,0.37,0.2909,0.0767,0.2229,0.011
37559968.9,0.467,0.0371,0.37,0.1725,0.37,0.2823,0.0852,0.2107,0.0126
40314729.1,0.4568,0.0356,0.37,0.1741,0.37,0.275,0.0925,0.1994,0.0139
43279358.6,0.4468,0.0342,0.37,0.1752,0.37,0.2677,0.0998,0.1885,0.0151
46487715.3,0.4372,0.0328,0.37,0.1769,0.37,0.2593,0.1083,0.1778,0.0166
49972112.4,0.4278,0.0315,0.37,0.1798,0.37,0.2486,0.119,0.1668,0.0187
53760590.9,0.4186,0.0303,0.37,0.1814,0.37,0.2393,0.1284,0.1567,0.0204
57879741.7,0.4098,0.0291,0.37,0.1812,0.37,0.2323,0.1354,0.1478,0.0213
62411353.7,0.4013,0.028,0.37,0.1822,0.37,0.2233,0.1445,0.1386,0.0229
67420365.2,0.393,0.027,0.37,0.1843,0.37,0.2123,0.1556,0.1292,0.0249
73000971.0,0.385,0.026,0.37,0.1847,0.37,0.2037,0.1642,0.121,0.0262
79256714.7,0.3773,0.025,0.37,0.1849,0.37,0.1953,0.1726,0.1133,0.0274
86503482.8,0.3697,0.0241,0.37,0.185,0.37,0.1872,0.1813,0.1058,0.0287
95028078.6,0.3624,0.0233,0.37,0.1849,0.37,0.1793,0.1888,0.099,0.0296
105418372.4,0.3554,0.0225,0.37,0.1859,0.37,0.1697,0.1984,0.092,0.0312
118841648.3,0.3485,0.0217,0.37,0.185,0.37,0.1641,0.204,0.0867,0.0316
138114891.9,0.3418,0.0209,0.37,0.1836,0.37,0.1605,0.2077,0.0824,0.0317
173399711.6,0.3359,0.0201,0.37,0.1807,0.37,0.1623,0.2059,0.0807,0.0307
198708473.2,0.3344,0.0199,0.37,0.1789,0.37,0.166,0.2022,0.0814,0.0298
259007748.1,0.3343,0.0198,0.37,0.1753,0.37,0.1754,0.1927,0.0845,0.0275
471458913.5,0.338,0.0201,0.37,0.1718,0.37,0.1887,0.1798,0.0905,0.0251
909872139.5,0.3423,0.0206,0.37,0.1683,0.37,0.2016,0.1663,0.0967,0.0225
1409872139.5,0.3447,0.0209,0.37,0.1676,0.37,0.2058,0.1621,0.0993,0.0218
1909872139.5,0.3459,0.021,0.37,0.1661,0.37,0.2101,0.1577,0.1012,0.0209
2409872139.5,0.3469,0.0211,0.37,0.1666,0.37,0.2101,0.1577,0.1017,0.021
2909872139.5,0.3474,0.0212,0.37,0.1656,0.37,0.2123,0.1556,0.1025,0.0205
3409872139.5,0.3478,0.0212,0.37,0.1668,0.37,0.2101,0.1577,0.1021,0.0211
3909872139.5,0.3481,0.0213,0.37,0.1668,0.37,0.2101,0.1577,0.1022,0.0211
4409872139.5,0.3483,0.0213,0.37,0.1667,0.37,0.2101,0.1577,0.1023,0.021
4909872139.5,0.3486,0.0214,0.37,0.1667,0.37,0.2101,0.1577,0.1024,0.021
5409872139.5,0.3488,0.0214,0.37,0.1678,0.37,0.2079,0.1599,0.1019,0.0215
5909872139.5,0.349,0.0214,0.37,0.1677,0.37,0.2079,0.1599,0.1019,0.0215
6409872139.5,0.3493,0.0215,0.37,0.1688,0.37,0.2058,0.1621,0.1014,0.022
6909872139.5,0.3495,0.0215,0.37,0.1688,0.37,0.2058,0.1621,0.1015,0.022
7409872139.5,0.3499,0.0216,0.37,0.1688,0.37,0.2058,0.1621,0.1017,0.022
7909872139.5,0.3502,0.0216,0.37,0.1688,0.37,0.2058,0.1621,0.1017,0.022
