0.00656814449917896, 146.7799267622066
0.04392446633825946, 127.51332063284507
0.14367816091954022, 57.69140438102214
0.2701149425287357, 16.68100537200064
0.38669950738916264, 4.524343346616776
0.49178981937602645, 1.4677992676220841
0.6042692939244666, 0.4885273571519447
0.6900656814449919, 0.22102654979706673
0.7680623973727424, 0.11659144011798478
0.8477011494252875, 0.052749970637027056
0.9363711001642039, 0.01165914401179855
0.9724958949096882, 0.0025118864315096436
0.9946633825944171, 0.00004298662347082413
0.9971264367816093, 0.000005141751827684138
