age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
522279.7,2.3739,0.8904,0.43,0.0,0.43,0.43,0.0,6.3985,0.0
555177.3,2.3124,0.8397,0.43,0.0,0.43,0.43,0.0,6.0814,0.0
591066.0,2.2524,0.7918,0.43,0.0,0.43,0.43,0.0,5.7792,0.0
630039.8,2.1941,0.747,0.43,0.0,0.43,0.43,0.0,5.4924,0.0
672338.6,2.1374,0.705,0.43,0.0,0.43,0.43,0.0,5.2202,0.0
718212.2,2.0824,0.6656,0.43,0.0,0.43,0.43,0.0,4.9621,0.0
767992.3,2.0288,0.6286,0.43,0.0,0.43,0.43,0.0,4.717,0.0
821949.3,1.9767,0.5938,0.43,0.0,0.43,0.43,0.0,4.4843,0.0
880352.7,1.9262,0.5613,0.43,0.0,0.43,0.43,0.0,4.2638,0.0
943639.5,1.877,0.5307,0.43,0.0,0.43,0.43,0.0,4.0543,0.0
1012119.8,1.8292,0.502,0.43,0.0,0.43,0.43,0.0,3.8554,0.0
1086310.6,1.7827,0.475,0.43,0.0,0.43,0.43,0.0,3.6665,0.0
1166563.4,1.7374,0.4495,0.43,0.0,0.43,0.43,0.0,3.4871,0.0
1253125.6,1.6935,0.4257,0.43,0.0,0.43,0.43,0.0,3.3172,0.0
1346902.4,1.6507,0.4032,0.43,0.0,0.43,0.43,0.0,3.1554,0.0
1448270.6,1.6091,0.3819,0.43,0.0,0.43,0.43,0.0,3.0018,0.0
1557734.0,1.5686,0.3619,0.43,0.0,0.43,0.43,0.0,2.8559,0.0
1675805.0,1.5293,0.343,0.43,0.0,0.43,0.43,0.0,2.7176,0.0
1803378.0,1.491,0.3252,0.43,0.0,0.43,0.43,0.0,2.586,0.0
1941053.0,1.4538,0.3083,0.43,0.0,0.43,0.43,0.0,2.461,0.0
2089555.5,1.4176,0.2924,0.43,0.0,0.43,0.43,0.0,2.3424,0.0
2249502.0,1.3824,0.2774,0.43,0.0,0.43,0.43,0.0,2.2298,0.0
2422129.6,1.3481,0.2632,0.43,0.0,0.43,0.43,0.0,2.1227,0.0
2607923.9,1.3148,0.2498,0.43,0.0,0.43,0.43,0.0,2.0211,0.0
2808497.8,1.2824,0.2371,0.43,0.0,0.43,0.43,0.0,1.9244,0.0
3024260.6,1.2509,0.2251,0.43,0.0,0.43,0.43,0.0,1.8326,0.0
3257305.4,1.2201,0.2137,0.43,0.0,0.43,0.43,0.0,1.7452,0.0
3508351.0,1.1902,0.2029,0.43,0.0,0.43,0.43,0.0,1.6621,0.0
3778627.9,1.1611,0.1927,0.43,0.0,0.43,0.43,0.0,1.5831,0.0
4069066.5,1.1328,0.183,0.43,0.0,0.43,0.43,0.0,1.5081,0.0
4381768.7,1.1053,0.1739,0.43,0.0,0.43,0.43,0.0,1.4368,0.0
4718914.4,1.0784,0.1652,0.43,0.0,0.43,0.43,0.0,1.3689,0.0
5081315.7,1.0523,0.157,0.43,0.0,0.43,0.43,0.0,1.3044,0.0
5471972.4,1.0268,0.1492,0.43,0.0,0.43,0.43,0.0,1.243,0.0
5892662.7,1.002,0.1418,0.43,0.0,0.43,0.43,0.0,1.1845,0.0
6345092.5,0.9778,0.1348,0.43,0.0,0.43,0.43,0.0,1.1288,0.0
6831672.7,0.9543,0.1282,0.43,0.0,0.43,0.43,0.0,1.0759,0.0
7354717.3,0.9314,0.1219,0.43,0.0,0.43,0.43,0.0,1.0255,0.0
7916778.4,0.9091,0.116,0.43,0.0,0.43,0.43,0.0,0.9776,0.0
8520573.9,0.8873,0.1104,0.43,0.0,0.43,0.43,0.0,0.932,0.0
9169008.4,0.8662,0.1051,0.43,0.0,0.43,0.43,0.0,0.8887,0.0
9863849.9,0.8456,0.1001,0.43,0.0,0.43,0.43,0.0,0.8475,0.0
10611962.8,0.8255,0.0953,0.43,0.0,0.43,0.43,0.0,0.8081,0.0
11413929.4,0.8059,0.0908,0.43,0.0,0.43,0.43,0.0,0.7708,0.0
12274895.2,0.7868,0.0865,0.43,0.0,0.43,0.43,0.0,0.7351,0.0
13198692.4,0.7682,0.0824,0.43,0.0,0.43,0.43,0.0,0.7012,0.0
14189266.4,0.7501,0.0785,0.43,0.0496,0.43,0.4293,0.0004,0.6689,0.0
15252043.5,0.7325,0.0749,0.43,0.0604,0.43,0.4286,0.001,0.6381,0.0
16392637.1,0.7153,0.0714,0.43,0.0833,0.43,0.426,0.0026,0.6087,0.0001
17616397.5,0.6985,0.0681,0.43,0.0967,0.43,0.4234,0.004,0.5807,0.0001
18926442.7,0.6822,0.065,0.43,0.1143,0.43,0.4184,0.0092,0.5537,0.0006
20332943.7,0.6663,0.0621,0.43,0.1323,0.43,0.4112,0.0167,0.5275,0.0014
21832093.6,0.6509,0.0593,0.43,0.1419,0.43,0.4055,0.0228,0.5026,0.0023
