age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
501595.4,2.5312,1.2446,0.53,0.0,0.53,0.53,0.0,9.0213,0.0
535233.7,2.4654,1.1738,0.53,0.0,0.53,0.53,0.0,8.57,0.0
571755.0,2.4014,1.107,0.53,0.0,0.53,0.53,0.0,8.1421,0.0
611417.0,2.3392,1.0437,0.53,0.0,0.53,0.53,0.0,7.7363,0.0
654526.4,2.2787,0.9837,0.53,0.0,0.53,0.53,0.0,7.3513,0.0
701347.6,2.22,0.9273,0.53,0.0,0.53,0.53,0.0,6.9861,0.0
752212.5,2.1629,0.8737,0.53,0.0,0.53,0.53,0.0,6.6398,0.0
807478.6,2.1074,0.8232,0.53,0.0,0.53,0.53,0.0,6.3112,0.0
867481.7,2.0535,0.7758,0.53,0.0,0.53,0.53,0.0,5.9997,0.0
932728.8,2.0011,0.7309,0.53,0.0,0.53,0.53,0.0,5.7039,0.0
1003632.4,1.9501,0.6887,0.53,0.0,0.53,0.53,0.0,5.4231,0.0
1080600.2,1.9006,0.6491,0.53,0.0,0.53,0.53,0.0,5.1568,0.0
1164225.4,1.8524,0.6118,0.53,0.0,0.53,0.53,0.0,4.9039,0.0
1255012.4,1.8055,0.5769,0.53,0.0,0.53,0.53,0.0,4.6638,0.0
1353577.0,1.7599,0.5442,0.53,0.0,0.53,0.53,0.0,4.4358,0.0
1460517.3,1.7156,0.5134,0.53,0.0,0.53,0.53,0.0,4.2194,0.0
1576484.9,1.6725,0.4847,0.53,0.0,0.53,0.53,0.0,4.0138,0.0
1702060.4,1.6305,0.4577,0.53,0.0,0.53,0.53,0.0,3.8189,0.0
1838355.5,1.5897,0.4324,0.53,0.0,0.53,0.53,0.0,3.6334,0.0
1985884.5,1.55,0.4087,0.53,0.0,0.53,0.53,0.0,3.4573,0.0
2145726.8,1.5113,0.3864,0.53,0.0,0.53,0.53,0.0,3.2898,0.0
2318792.3,1.4737,0.3654,0.53,0.0,0.53,0.53,0.0,3.1307,0.0
2505989.6,1.4371,0.3457,0.53,0.0,0.53,0.53,0.0,2.9796,0.0
2708209.9,1.4015,0.3272,0.53,0.0,0.53,0.53,0.0,2.8361,0.0
2926879.6,1.3668,0.3097,0.53,0.0,0.53,0.53,0.0,2.6998,0.0
3163208.5,1.3331,0.2933,0.53,0.0,0.53,0.53,0.0,2.5702,0.0
3418380.7,1.3002,0.2779,0.53,0.0,0.53,0.53,0.0,2.447,0.0
3694022.7,1.2683,0.2633,0.53,0.0,0.53,0.53,0.0,2.3299,0.0
3990869.6,1.2372,0.2496,0.53,0.0,0.53,0.53,0.0,2.2189,0.0
4312145.4,1.2069,0.2366,0.53,0.0,0.53,0.53,0.0,2.113,0.0
4658712.0,1.1774,0.2243,0.53,0.0,0.53,0.53,0.0,2.0124,0.0
5032277.2,1.1487,0.2128,0.53,0.0,0.53,0.53,0.0,1.9168,0.0
5434695.5,1.1208,0.2019,0.53,0.0,0.53,0.53,0.0,1.826,0.0
5868816.5,1.0936,0.1916,0.53,0.0,0.53,0.53,0.0,1.7396,0.0
6335413.4,1.0672,0.1819,0.53,0.0,0.53,0.53,0.0,1.6576,0.0
6839407.1,1.0414,0.1727,0.53,0.0,0.53,0.53,0.0,1.5793,0.0
7382268.6,1.0162,0.1641,0.53,0.0,0.53,0.53,0.0,1.5049,0.0
7966413.8,0.9918,0.1559,0.53,0.0339,0.53,0.5299,0.0001,1.4341,0.0
8594238.0,0.968,0.1482,0.53,0.0639,0.53,0.5291,0.0005,1.3669,0.0
9268955.6,0.9448,0.1409,0.53,0.1023,0.53,0.526,0.0025,1.3029,0.0001
9996484.8,0.9222,0.134,0.53,0.116,0.53,0.5238,0.004,1.2417,0.0002
