age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
185289445826.4,0.6293,0.1088,0.3697,0.3187,0.37,0.0725,0.2953,0.1174,0.0632
185789445826.4,0.6343,0.1112,0.3697,0.3205,0.37,0.0725,0.2953,0.119,0.0634
186289445826.4,0.6396,0.1138,0.3697,0.3224,0.37,0.0725,0.2953,0.1207,0.0636
528393.0,2.0158,0.7652,0.37,0.0,0.37,0.37,0.0,3.9882,0.0
561461.3,1.9642,0.7223,0.37,0.0,0.37,0.37,0.0,3.7926,0.0
597355.6,1.914,0.6818,0.37,0.0,0.37,0.37,0.0,3.6069,0.0
636265.0,1.8652,0.6438,0.37,0.0,0.37,0.37,0.0,3.4305,0.0
678364.3,1.8178,0.6082,0.37,0.0,0.37,0.37,0.0,3.2634,0.0
724053.5,1.7717,0.5746,0.37,0.0,0.37,0.37,0.0,3.1044,0.0
773585.9,1.7268,0.5429,0.37,0.0,0.37,0.37,0.0,2.9533,0.0
827214.9,1.6831,0.5131,0.37,0.0,0.37,0.37,0.0,2.8098,0.0
885116.9,1.6408,0.4852,0.37,0.0,0.37,0.37,0.0,2.6738,0.0
947938.9,1.5995,0.4589,0.37,0.0,0.37,0.37,0.0,2.5444,0.0
1015904.9,1.5594,0.4341,0.37,0.0,0.37,0.37,0.0,2.4214,0.0
1089408.1,1.5203,0.4107,0.37,0.0,0.37,0.37,0.0,2.3046,0.0
1168863.1,1.4824,0.3888,0.37,0.0,0.37,0.37,0.0,2.1936,0.0
1254715.0,1.4454,0.3681,0.37,0.0,0.37,0.37,0.0,2.0882,0.0
1347446.0,1.4095,0.3486,0.37,0.0,0.37,0.37,0.0,1.9881,0.0
1447424.6,1.3747,0.3303,0.37,0.0,0.37,0.37,0.0,1.8931,0.0
1555410.0,1.3407,0.313,0.37,0.0,0.37,0.37,0.0,1.8027,0.0
1672084.7,1.3076,0.2966,0.37,0.0,0.37,0.37,0.0,1.7167,0.0
1797877.1,1.2755,0.2812,0.37,0.0,0.37,0.37,0.0,1.635,0.0
1933663.2,1.2442,0.2667,0.37,0.0,0.37,0.37,0.0,1.5573,0.0
2080160.4,1.2137,0.2529,0.37,0.0,0.37,0.37,0.0,1.4834,0.0
2238053.2,1.184,0.2399,0.37,0.0,0.37,0.37,0.0,1.4131,0.0
2407992.4,1.1551,0.2277,0.37,0.0,0.37,0.37,0.0,1.3464,0.0
2590954.5,1.1271,0.2162,0.37,0.0,0.37,0.37,0.0,1.283,0.0
2788361.8,1.0997,0.2052,0.37,0.0,0.37,0.37,0.0,1.2226,0.0
3001179.9,1.0731,0.1948,0.37,0.0,0.37,0.37,0.0,1.165,0.0
3230459.6,1.0471,0.185,0.37,0.0,0.37,0.37,0.0,1.1103,0.0
3476941.4,1.0218,0.1758,0.37,0.0,0.37,0.37,0.0,1.0583,0.0
3741716.6,0.9973,0.167,0.37,0.0,0.37,0.37,0.0,1.0089,0.0
4027386.6,0.9733,0.1587,0.37,0.0,0.37,0.37,0.0,0.9617,0.0
4334570.5,0.95,0.1508,0.37,0.0,0.37,0.37,0.0,0.9169,0.0
4665121.6,0.9272,0.1433,0.37,0.0,0.37,0.37,0.0,0.8742,0.0
5020159.6,0.9051,0.1363,0.37,0.0,0.37,0.37,0.0,0.8336,0.0
5401872.4,0.8836,0.1296,0.37,0.0,0.37,0.37,0.0,0.7949,0.0
5812439.3,0.8625,0.1233,0.37,0.0,0.37,0.37,0.0,0.7581,0.0
6253982.6,0.842,0.1174,0.37,0.0,0.37,0.37,0.0,0.723,0.0
6728313.1,0.822,0.1117,0.37,0.0,0.37,0.37,0.0,0.6896,0.0
7237496.6,0.8026,0.1063,0.37,0.0,0.37,0.37,0.0,0.6578,0.0
7783469.1,0.7836,0.1013,0.37,0.0,0.37,0.37,0.0,0.6275,0.0
8369348.7,0.7652,0.0965,0.37,0.0,0.37,0.37,0.0,0.5987,0.0
8998735.2,0.7471,0.092,0.37,0.0,0.37,0.37,0.0,0.5712,0.0
9673495.6,0.7296,0.0877,0.37,0.0,0.37,0.37,0.0,0.545,0.0
10396962.5,0.7124,0.0836,0.37,0.0,0.37,0.37,0.0,0.52,0.0
11172186.4,0.6958,0.0797,0.37,0.0,0.37,0.37,0.0,0.4963,0.0
12003249.4,0.6795,0.0761,0.37,0.0,0.37,0.37,0.0,0.4736,0.0
12893829.9,0.6636,0.0726,0.37,0.0,0.37,0.37,0.0,0.452,0.0
13846608.1,0.6481,0.0693,0.37,0.0536,0.37,0.3688,0.0006,0.4314,0.0
14866584.9,0.6331,0.0662,0.37,0.0666,0.37,0.3675,0.0012,0.4118,0.0
15960554.5,0.6183,0.0632,0.37,0.084,0.37,0.3646,0.0025,0.3931,0.0001
17131862.7,0.604,0.0604,0.37,0.0938,0.37,0.3621,0.0054,0.3751,0.0002
18385291.4,0.59,0.0577,0.37,0.11,0.37,0.3566,0.0108,0.3577,0.0006
19724563.2,0.5765,0.0552,0.37,0.1238,0.37,0.3499,0.0186,0.3407,0.0014
21162576.9,0.5632,0.0528,0.37,0.1311,0.37,0.3448,0.0231,0.3246,0.002
22703386.3,0.5503,0.0505,0.37,0.1391,0.37,0.3383,0.0295,0.309,0.0029
24352458.9,0.5378,0.0483,0.37,0.1441,0.37,0.3327,0.035,0.2941,0.0037
26121351.5,0.5255,0.0463,0.37,0.1499,0.37,0.3258,0.0418,0.2796,0.0047
28013004.7,0.5137,0.0443,0.37,0.1561,0.37,0.3176,0.05,0.2654,0.0061
30044747.6,0.5021,0.0424,0.37,0.1588,0.37,0.3116,0.056,0.2521,0.0071
32223148.5,0.4909,0.0406,0.37,0.1622,0.37,0.3043,0.0632,0.2392,0.0084
34570043.2,0.4799,0.039,0.37,0.1662,0.37,0.2958,0.0718,0.2264,0.0099
37087862.2,0.4693,0.0373,0.37,0.1695,0.37,0.2872,0.0803,0.2142,0.0115
39803769.6,0.4589,0.0358,0.37,0.1713,0.37,0.2799,0.0889,0.2024,0.0131
42728828.1,0.4489,0.0344,0.37,0.1745,0.37,0.2702,0.0974,0.1911,0.0146
45885205.7,0.4391,0.033,0.37,0.1754,0.37,0.2629,0.1047,0.1806,0.0158
49302912.5,0.4297,0.0317,0.37,0.1785,0.37,0.2522,0.1155,0.1696,0.0179
53019365.3,0.4205,0.0304,0.37,0.1787,0.37,0.2451,0.1226,0.1601,0.019
57067140.8,0.4116,0.0293,0.37,0.1802,0.37,0.2358,0.1319,0.1503,0.0206
61507614.4,0.403,0.0282,0.37,0.1813,0.37,0.2267,0.1411,0.141,0.0222
66398187.5,0.3946,0.0271,0.37,0.1822,0.37,0.2177,0.1512,0.1319,0.024
71826517.0,0.3865,0.0261,0.37,0.1828,0.37,0.209,0.1588,0.1239,0.025
77957091.6,0.3787,0.0251,0.37,0.1831,0.37,0.2005,0.1674,0.116,0.0262
84963558.2,0.3711,0.0242,0.37,0.1839,0.37,0.1912,0.1767,0.1082,0.0277
93151391.8,0.3637,0.0234,0.37,0.1834,0.37,0.1842,0.1848,0.1012,0.0288
102994260.8,0.3566,0.0225,0.37,0.1839,0.37,0.1754,0.1927,0.0947,0.0298
115546519.2,0.3497,0.0217,0.37,0.184,0.37,0.1678,0.2012,0.0883,0.0311
132976395.4,0.3429,0.0209,0.37,0.1835,0.37,0.1623,0.2059,0.0836,0.0314
162335772.5,0.3367,0.0202,0.37,0.1811,0.37,0.1623,0.2059,0.081,0.0308
195769898.1,0.334,0.0198,0.37,0.178,0.37,0.1678,0.2012,0.0816,0.0295
230688351.8,0.3335,0.0197,0.37,0.1748,0.37,0.1754,0.1927,0.0841,0.0274
400771442.0,0.3364,0.0199,0.37,0.1702,0.37,0.1902,0.1788,0.0899,0.0246
789445826.4,0.3409,0.0204,0.37,0.1672,0.37,0.2026,0.1653,0.0963,0.0221
1289445826.4,0.3438,0.0207,0.37,0.1658,0.37,0.209,0.1588,0.0997,0.021
1789445826.4,0.3454,0.0209,0.37,0.1645,0.37,0.2134,0.1545,0.1018,0.0201
2289445826.4,0.3463,0.021,0.37,0.1638,0.37,0.2155,0.1523,0.1028,0.0197
2789445826.4,0.3469,0.0211,0.37,0.164,0.37,0.2155,0.1523,0.1032,0.0198
3289445826.4,0.3473,0.0211,0.37,0.1641,0.37,0.2155,0.1523,0.1034,0.0198
3789445826.4,0.3477,0.0212,0.37,0.1641,0.37,0.2155,0.1523,0.1035,0.0198
4289445826.4,0.348,0.0212,0.37,0.1653,0.37,0.2134,0.1545,0.1031,0.0203
4789445826.4,0.3483,0.0213,0.37,0.1653,0.37,0.2134,0.1545,0.1032,0.0203
5289445826.4,0.3485,0.0213,0.37,0.1652,0.37,0.2134,0.1545,0.1032,0.0203
5789445826.4,0.3486,0.0213,0.37,0.1662,0.37,0.2112,0.1566,0.1027,0.0208
6289445826.4,0.3489,0.0214,0.37,0.1663,0.37,0.2112,0.1566,0.1028,0.0208
6789445826.4,0.3492,0.0214,0.37,0.1663,0.37,0.2112,0.1566,0.1029,0.0207
7289445826.4,0.3494,0.0215,0.37,0.1673,0.37,0.209,0.1588,0.1024,0.0212
7789445826.4,0.3497,0.0215,0.37,0.1673,0.37,0.209,0.1588,0.1025,0.0212
8289445826.4,0.35,0.0216,0.37,0.1673,0.37,0.209,0.1588,0.1026,0.0212
8789445826.4,0.3501,0.0216,0.37,0.1683,0.37,0.2069,0.161,0.102,0.0217
9289445826.4,0.3504,0.0216,0.37,0.1683,0.37,0.2069,0.161,0.1021,0.0217
9789445826.4,0.3507,0.0217,0.37,0.1683,0.37,0.2069,0.161,0.1022,0.0217
10289445826.4,0.351,0.0217,0.37,0.1693,0.37,0.2047,0.1631,0.1017,0.0222
10789445826.4,0.3514,0.0218,0.37,0.1694,0.37,0.2047,0.1631,0.1019,0.0222
11289445826.4,0.3516,0.0218,0.37,0.1693,0.37,0.2047,0.1631,0.1019,0.0222
11789445826.4,0.3518,0.0219,0.37,0.1693,0.37,0.2047,0.1631,0.102,0.0221
12289445826.4,0.3521,0.0219,0.37,0.1703,0.37,0.2026,0.1653,0.1015,0.0226
12789445826.4,0.3524,0.022,0.37,0.1703,0.37,0.2026,0.1653,0.1016,0.0226
13289445826.4,0.3528,0.022,0.37,0.1704,0.37,0.2026,0.1653,0.1017,0.0226
13789445826.4,0.3532,0.0221,0.37,0.1704,0.37,0.2026,0.1653,0.1019,0.0226
14289445826.4,0.3534,0.0221,0.37,0.1715,0.37,0.2005,0.1674,0.1014,0.0231
14789445826.4,0.3537,0.0222,0.37,0.1714,0.37,0.2005,0.1674,0.1014,0.0231
15289445826.4,0.3539,0.0222,0.37,0.1725,0.37,0.1984,0.1695,0.1009,0.0236
15789445826.4,0.3543,0.0223,0.37,0.1725,0.37,0.1984,0.1695,0.101,0.0236
16289445826.4,0.3546,0.0223,0.37,0.1724,0.37,0.1984,0.1695,0.1011,0.0236
16789445826.4,0.3549,0.0224,0.37,0.1725,0.37,0.1984,0.1695,0.1012,0.0236
17289445826.4,0.3552,0.0224,0.37,0.1736,0.37,0.1963,0.1716,0.1008,0.0241
17789445826.4,0.3555,0.0225,0.37,0.1736,0.37,0.1963,0.1716,0.1009,0.0241
18289445826.4,0.3558,0.0225,0.37,0.1736,0.37,0.1963,0.1716,0.1009,0.0241
18789445826.4,0.3561,0.0226,0.37,0.1746,0.37,0.1943,0.1737,0.1005,0.0246
19289445826.4,0.3564,0.0226,0.37,0.1746,0.37,0.1943,0.1737,0.1005,0.0246
19789445826.4,0.3567,0.0227,0.37,0.1746,0.37,0.1943,0.1737,0.1006,0.0245
20289445826.4,0.357,0.0227,0.37,0.1751,0.37,0.1932,0.1757,0.1001,0.0251
20789445826.4,0.3572,0.0228,0.37,0.1751,0.37,0.1932,0.1757,0.1002,0.025
21289445826.4,0.3575,0.0228,0.37,0.1751,0.37,0.1932,0.1757,0.1003,0.025
21789445826.4,0.3578,0.0229,0.37,0.175,0.37,0.1932,0.1757,0.1003,0.025
22289445826.4,0.358,0.0229,0.37,0.1761,0.37,0.1912,0.1767,0.1001,0.0252
22789445826.4,0.3583,0.023,0.37,0.1766,0.37,0.1902,0.1788,0.0996,0.0258
23289445826.4,0.3586,0.023,0.37,0.1766,0.37,0.1902,0.1788,0.0997,0.0258
23789445826.4,0.3588,0.023,0.37,0.1777,0.37,0.1882,0.1798,0.0995,0.026
24289445826.4,0.3591,0.0231,0.37,0.1776,0.37,0.1882,0.1798,0.0995,0.026
24789445826.4,0.3594,0.0231,0.37,0.1776,0.37,0.1882,0.1798,0.0996,0.0259
25289445826.4,0.3597,0.0232,0.37,0.1781,0.37,0.1871,0.1818,0.0991,0.0265
25789445826.4,0.3599,0.0232,0.37,0.1781,0.37,0.1871,0.1818,0.0991,0.0265
26289445826.4,0.3602,0.0233,0.37,0.1791,0.37,0.1851,0.1828,0.0989,0.0267
26789445826.4,0.3604,0.0233,0.37,0.1791,0.37,0.1851,0.1828,0.099,0.0267
27289445826.4,0.3607,0.0234,0.37,0.1791,0.37,0.1851,0.1828,0.099,0.0266
27789445826.4,0.361,0.0234,0.37,0.1796,0.37,0.1841,0.1848,0.0985,0.0272
28289445826.4,0.3612,0.0235,0.37,0.1795,0.37,0.1841,0.1848,0.0986,0.0272
28789445826.4,0.3615,0.0235,0.37,0.1795,0.37,0.1841,0.1848,0.0987,0.0271
29289445826.4,0.3618,0.0236,0.37,0.1806,0.37,0.1822,0.1858,0.0984,0.0274
29789445826.4,0.362,0.0236,0.37,0.1811,0.37,0.1812,0.1878,0.0979,0.0279
30289445826.4,0.3623,0.0237,0.37,0.181,0.37,0.1812,0.1878,0.098,0.0279
30789445826.4,0.3626,0.0237,0.37,0.181,0.37,0.1812,0.1878,0.098,0.0278
31289445826.4,0.3628,0.0238,0.37,0.1821,0.37,0.1792,0.1888,0.0978,0.0281
31789445826.4,0.3631,0.0238,0.37,0.182,0.37,0.1792,0.1888,0.0979,0.0281
32289445826.4,0.3634,0.0239,0.37,0.182,0.37,0.1792,0.1888,0.0979,0.028
32789445826.4,0.3637,0.0239,0.37,0.1819,0.37,0.1792,0.1888,0.098,0.028
33289445826.4,0.3639,0.024,0.37,0.183,0.37,0.1773,0.1907,0.0975,0.0285
33789445826.4,0.3642,0.024,0.37,0.183,0.37,0.1773,0.1907,0.0975,0.0285
34289445826.4,0.3645,0.0241,0.37,0.1829,0.37,0.1773,0.1907,0.0976,0.0285
34789445826.4,0.3648,0.0241,0.37,0.184,0.37,0.1754,0.1927,0.0971,0.029
35289445826.4,0.365,0.0242,0.37,0.1839,0.37,0.1754,0.1927,0.0971,0.029
