age,R_star,L_star,M_star,R_tachocline,M_ini,M_conv,M_rad,I_conv,I_rad
525169.4,2.1579,1.064,0.47,0.0,0.47,0.47,0.0,5.8423,0.0
561017.6,2.1025,1.0035,0.47,0.0,0.47,0.47,0.0,5.5539,0.0
599894.7,2.0487,0.9466,0.47,0.0,0.47,0.47,0.0,5.2804,0.0
642107.6,1.9964,0.8928,0.47,0.0,0.47,0.47,0.0,5.0208,0.0
687931.5,1.9456,0.842,0.47,0.0,0.47,0.47,0.0,4.7743,0.0
737655.0,1.8962,0.7943,0.47,0.0,0.47,0.47,0.0,4.5405,0.0
791657.7,1.8481,0.7491,0.47,0.0,0.47,0.47,0.0,4.3182,0.0
850242.8,1.8013,0.7066,0.47,0.0,0.47,0.47,0.0,4.1073,0.0
913724.8,1.7559,0.6667,0.47,0.0,0.47,0.47,0.0,3.9073,0.0
982684.3,1.7117,0.629,0.47,0.0,0.47,0.47,0.0,3.7171,0.0
1057482.6,1.6686,0.5936,0.47,0.0,0.47,0.47,0.0,3.5365,0.0
1138567.0,1.6268,0.5603,0.47,0.0,0.47,0.47,0.0,3.365,0.0
1226459.3,1.5861,0.5289,0.47,0.0,0.47,0.47,0.0,3.2021,0.0
1321722.4,1.5465,0.4995,0.47,0.0,0.47,0.47,0.0,3.0473,0.0
1424910.5,1.508,0.4718,0.47,0.0,0.47,0.47,0.0,2.9003,0.0
1536608.9,1.4706,0.4457,0.47,0.0,0.47,0.47,0.0,2.7607,0.0
1657680.4,1.4341,0.4212,0.47,0.0,0.47,0.47,0.0,2.628,0.0
1788713.0,1.3986,0.3981,0.47,0.0,0.47,0.47,0.0,2.5018,0.0
1930291.9,1.3641,0.3764,0.47,0.0,0.47,0.47,0.0,2.3822,0.0
2083638.6,1.3305,0.356,0.47,0.0,0.47,0.47,0.0,2.2682,0.0
2249380.9,1.2979,0.3368,0.47,0.0,0.47,0.47,0.0,2.16,0.0
2428661.1,1.266,0.3187,0.47,0.0,0.47,0.47,0.0,2.0571,0.0
2622353.3,1.2351,0.3017,0.47,0.0,0.47,0.47,0.0,1.9593,0.0
2831528.4,1.2049,0.2857,0.47,0.0,0.47,0.47,0.0,1.8663,0.0
3056885.8,1.1756,0.2706,0.47,0.0,0.47,0.47,0.0,1.7781,0.0
3300377.0,1.1471,0.2564,0.47,0.0,0.47,0.47,0.0,1.6941,0.0
3563620.6,1.1193,0.243,0.47,0.0,0.47,0.47,0.0,1.614,0.0
3847783.8,1.0922,0.2304,0.47,0.0,0.47,0.47,0.0,1.5379,0.0
